account_count,average_holding_bars,average_loss,average_win,best_symbol,best_timeframe,cohort_id,cohort_label,cost_tier,final_equity,grain,initial_capital,max_consecutive_losses,max_drawdown,max_drawdown_percent,net_profit,profit_factor,quality_flag,return_percent,status,strategy_id,symbol,timeframe,trade_count,win_rate,worst_symbol,worst_timeframe
1,45.1037,-478.32,763.45,INTC,1d,stocks_only,只看个股，不含 ETF,baseline,101591.02,strategy_timeframe_symbol,100000.00,6,4050.82,4.0508,1591.02,1.1232,normal_density_review,1.5910,completed_capital_test,M10-PA-004,INTC,1d,46,0.4130,INTC,1d
1,45.1037,-488.09,751.47,INTC,1d,stocks_only,只看个股，不含 ETF,stress_high,101099.58,strategy_timeframe_symbol,100000.00,6,4371.98,4.3720,1099.58,1.0834,normal_density_review,1.0996,completed_capital_test,M10-PA-004,INTC,1d,46,0.4130,INTC,1d
1,45.1037,-480.76,760.45,INTC,1d,stocks_only,只看个股，不含 ETF,stress_low,101467.94,strategy_timeframe_symbol,100000.00,6,4131.21,4.1312,1467.94,1.1131,normal_density_review,1.4679,completed_capital_test,M10-PA-004,INTC,1d,46,0.4130,INTC,1d
1,40.5400,-451.41,734.81,META,1d,stocks_only,只看个股，不含 ETF,baseline,95674.37,strategy_timeframe_symbol,100000.00,12,6560.88,6.5609,-4325.63,0.7182,normal_density_review,-4.3256,completed_capital_test,M10-PA-004,META,1d,49,0.3061,META,1d
1,40.5400,-465.77,720.89,META,1d,stocks_only,只看个股，不含 ETF,stress_high,94977.32,strategy_timeframe_symbol,100000.00,12,7142.43,7.1424,-5022.68,0.6828,normal_density_review,-5.0227,completed_capital_test,M10-PA-004,META,1d,49,0.3061,META,1d
1,40.5400,-455.01,731.32,META,1d,stocks_only,只看个股，不含 ETF,stress_low,95499.65,strategy_timeframe_symbol,100000.00,12,6706.61,6.7066,-4500.35,0.7091,normal_density_review,-4.5004,completed_capital_test,M10-PA-004,META,1d,49,0.3061,META,1d
1,40.0500,-448.57,831.49,MSFT,1d,stocks_only,只看个股，不含 ETF,baseline,97417.75,strategy_timeframe_symbol,100000.00,9,4136.69,4.1367,-2582.25,0.7944,normal_density_review,-2.5823,completed_capital_test,M10-PA-004,MSFT,1d,40,0.3000,MSFT,1d
1,40.0500,-468.57,809.59,MSFT,1d,stocks_only,只看个股，不含 ETF,stress_high,96595.13,strategy_timeframe_symbol,100000.00,9,4488.83,4.4888,-3404.87,0.7405,normal_density_review,-3.4049,completed_capital_test,M10-PA-004,MSFT,1d,40,0.3000,MSFT,1d
1,40.0500,-453.59,826.00,MSFT,1d,stocks_only,只看个股，不含 ETF,stress_low,97211.46,strategy_timeframe_symbol,100000.00,9,4218.47,4.2185,-2788.54,0.7804,normal_density_review,-2.7885,completed_capital_test,M10-PA-004,MSFT,1d,40,0.3000,MSFT,1d
1,40.6874,-513.16,863.63,MU,1d,stocks_only,只看个股，不含 ETF,baseline,106170.88,strategy_timeframe_symbol,100000.00,4,2237.45,2.2375,6170.88,1.4810,normal_density_review,6.1709,completed_capital_test,M10-PA-004,MU,1d,47,0.4681,MU,1d
1,40.6874,-521.55,849.06,MU,1d,stocks_only,只看个股，不含 ETF,stress_high,105640.74,strategy_timeframe_symbol,100000.00,4,2273.23,2.2732,5640.74,1.4326,normal_density_review,5.6407,completed_capital_test,M10-PA-004,MU,1d,47,0.4681,MU,1d
1,40.6874,-515.26,859.98,MU,1d,stocks_only,只看个股，不含 ETF,stress_low,106038.10,strategy_timeframe_symbol,100000.00,4,2246.42,2.2464,6038.10,1.4687,normal_density_review,6.0381,completed_capital_test,M10-PA-004,MU,1d,47,0.4681,MU,1d
1,40.4646,-483.22,870.82,NOW,1d,stocks_only,只看个股，不含 ETF,baseline,102919.82,strategy_timeframe_symbol,100000.00,6,3643.40,3.6434,2919.82,1.2014,normal_density_review,2.9198,completed_capital_test,M10-PA-004,NOW,1d,50,0.4000,NOW,1d
1,40.4646,-501.57,856.95,NOW,1d,stocks_only,只看个股，不含 ETF,stress_high,102091.90,strategy_timeframe_symbol,100000.00,6,3789.24,3.7892,2091.90,1.1390,normal_density_review,2.0919,completed_capital_test,M10-PA-004,NOW,1d,50,0.4000,NOW,1d
1,40.4646,-487.82,867.34,NOW,1d,stocks_only,只看个股，不含 ETF,stress_low,102712.24,strategy_timeframe_symbol,100000.00,6,3680.06,3.6801,2712.24,1.1853,normal_density_review,2.7122,completed_capital_test,M10-PA-004,NOW,1d,50,0.4000,NOW,1d
1,31.9529,-467.70,736.28,NVDA,1d,stocks_only,只看个股，不含 ETF,baseline,91530.39,strategy_timeframe_symbol,100000.00,8,9056.71,9.0567,-8469.61,0.5106,normal_density_review,-8.4696,completed_capital_test,M10-PA-004,NVDA,1d,49,0.2449,NVDA,1d
1,31.9529,-480.18,726.07,NVDA,1d,stocks_only,只看个股，不含 ETF,stress_high,90946.35,strategy_timeframe_symbol,100000.00,8,9611.45,9.6115,-9053.65,0.4904,normal_density_review,-9.0537,completed_capital_test,M10-PA-004,NVDA,1d,49,0.2449,NVDA,1d
1,31.9529,-470.83,733.73,NVDA,1d,stocks_only,只看个股，不含 ETF,stress_low,91384.05,strategy_timeframe_symbol,100000.00,8,9195.72,9.1957,-8615.95,0.5054,normal_density_review,-8.6160,completed_capital_test,M10-PA-004,NVDA,1d,49,0.2449,NVDA,1d
1,42.3535,-482.07,691.29,ORCL,1d,stocks_only,只看个股，不含 ETF,baseline,92596.48,strategy_timeframe_symbol,100000.00,9,7403.52,7.4035,-7403.52,0.5483,normal_density_review,-7.4035,completed_capital_test,M10-PA-004,ORCL,1d,47,0.2766,ORCL,1d
1,42.3535,-493.70,677.84,ORCL,1d,stocks_only,只看个股，不含 ETF,stress_high,92026.16,strategy_timeframe_symbol,100000.00,9,7973.84,7.9738,-7973.84,0.5250,normal_density_review,-7.9738,completed_capital_test,M10-PA-004,ORCL,1d,47,0.2766,ORCL,1d
1,42.3535,-484.98,687.92,ORCL,1d,stocks_only,只看个股，不含 ETF,stress_low,92453.58,strategy_timeframe_symbol,100000.00,9,7546.42,7.5464,-7546.42,0.5423,normal_density_review,-7.5464,completed_capital_test,M10-PA-004,ORCL,1d,47,0.2766,ORCL,1d
1,44.8543,-482.67,849.92,PANW,1d,stocks_only,只看个股，不含 ETF,baseline,103966.21,strategy_timeframe_symbol,100000.00,4,2830.97,2.8310,3966.21,1.3043,normal_density_review,3.9662,completed_capital_test,M10-PA-004,PANW,1d,47,0.4255,PANW,1d
1,44.8543,-495.30,835.72,PANW,1d,stocks_only,只看个股，不含 ETF,stress_high,103341.35,strategy_timeframe_symbol,100000.00,4,3007.92,3.0079,3341.35,1.2499,normal_density_review,3.3414,completed_capital_test,M10-PA-004,PANW,1d,47,0.4255,PANW,1d
1,44.8543,-485.84,846.36,PANW,1d,stocks_only,只看个股，不含 ETF,stress_low,103809.65,strategy_timeframe_symbol,100000.00,4,2875.23,2.8752,3809.65,1.2904,normal_density_review,3.8097,completed_capital_test,M10-PA-004,PANW,1d,47,0.4255,PANW,1d
1,48.1818,-473.92,772.29,PLTR,1d,stocks_only,只看个股，不含 ETF,baseline,98297.31,strategy_timeframe_symbol,100000.00,6,4431.95,4.4320,-1702.69,0.7605,normal_density_review,-1.7027,completed_capital_test,M10-PA-004,PLTR,1d,22,0.3182,PLTR,1d
1,48.1818,-480.22,764.39,PLTR,1d,stocks_only,只看个股，不含 ETF,stress_high,98147.33,strategy_timeframe_symbol,100000.00,6,4549.20,4.5492,-1852.67,0.7428,normal_density_review,-1.8527,completed_capital_test,M10-PA-004,PLTR,1d,22,0.3182,PLTR,1d
1,48.1818,-475.49,770.32,PLTR,1d,stocks_only,只看个股，不含 ETF,stress_low,98259.79,strategy_timeframe_symbol,100000.00,6,4461.28,4.4613,-1740.21,0.7560,normal_density_review,-1.7402,completed_capital_test,M10-PA-004,PLTR,1d,22,0.3182,PLTR,1d
1,43.9278,-470.38,832.92,QCOM,1d,stocks_only,只看个股，不含 ETF,baseline,92590.86,strategy_timeframe_symbol,100000.00,7,7409.14,7.4091,-7409.14,0.5743,normal_density_review,-7.4091,completed_capital_test,M10-PA-004,QCOM,1d,49,0.2449,QCOM,1d
1,43.9278,-483.04,818.73,QCOM,1d,stocks_only,只看个股，不含 ETF,stress_high,91952.41,strategy_timeframe_symbol,100000.00,7,8047.59,8.0476,-8047.59,0.5497,normal_density_review,-8.0476,completed_capital_test,M10-PA-004,QCOM,1d,49,0.2449,QCOM,1d
1,43.9278,-473.55,829.36,QCOM,1d,stocks_only,只看个股，不含 ETF,stress_low,92430.85,strategy_timeframe_symbol,100000.00,7,7569.15,7.5692,-7569.15,0.5680,normal_density_review,-7.5692,completed_capital_test,M10-PA-004,QCOM,1d,49,0.2449,QCOM,1d
1,44.8983,-467.60,744.86,SNOW,1d,stocks_only,只看个股，不含 ETF,baseline,96416.69,strategy_timeframe_symbol,100000.00,7,3824.14,3.8241,-3583.31,0.6517,normal_density_review,-3.5833,completed_capital_test,M10-PA-004,SNOW,1d,31,0.2903,SNOW,1d
1,44.8983,-480.80,736.76,SNOW,1d,stocks_only,只看个股，不含 ETF,stress_high,96053.22,strategy_timeframe_symbol,100000.00,7,4115.02,4.1150,-3946.78,0.6269,normal_density_review,-3.9468,completed_capital_test,M10-PA-004,SNOW,1d,31,0.2903,SNOW,1d
1,44.8983,-470.90,742.84,SNOW,1d,stocks_only,只看个股，不含 ETF,stress_low,96325.71,strategy_timeframe_symbol,100000.00,7,3874.60,3.8746,-3674.29,0.6453,normal_density_review,-3.6743,completed_capital_test,M10-PA-004,SNOW,1d,31,0.2903,SNOW,1d
1,43.9372,-487.57,714.37,TSLA,1d,stocks_only,只看个股，不含 ETF,baseline,104955.71,strategy_timeframe_symbol,100000.00,5,2559.11,2.5591,4955.71,1.4066,normal_density_review,4.9557,completed_capital_test,M10-PA-004,TSLA,1d,49,0.4898,TSLA,1d
1,43.9372,-496.64,703.74,TSLA,1d,stocks_only,只看个股，不含 ETF,stress_high,104473.81,strategy_timeframe_symbol,100000.00,5,2623.18,2.6232,4473.81,1.3603,normal_density_review,4.4738,completed_capital_test,M10-PA-004,TSLA,1d,49,0.4898,TSLA,1d
1,43.9372,-489.84,711.71,TSLA,1d,stocks_only,只看个股，不含 ETF,stress_low,104835.03,strategy_timeframe_symbol,100000.00,5,2575.15,2.5752,4835.03,1.3948,normal_density_review,4.8350,completed_capital_test,M10-PA-004,TSLA,1d,49,0.4898,TSLA,1d
1,46.2715,-480.42,896.90,XLI,1d,stocks_only,只看个股，不含 ETF,baseline,98719.52,strategy_timeframe_symbol,100000.00,6,3266.25,3.2663,-1280.48,0.7779,normal_density_review,-1.2805,completed_capital_test,M10-PA-004,XLI,1d,17,0.2941,XLI,1d
1,46.2715,-500.38,884.33,XLI,1d,stocks_only,只看个股，不含 ETF,stress_high,98417.08,strategy_timeframe_symbol,100000.00,6,3502.27,3.5023,-1582.92,0.7364,normal_density_review,-1.5829,completed_capital_test,M10-PA-004,XLI,1d,17,0.2941,XLI,1d
1,46.2715,-485.41,893.76,XLI,1d,stocks_only,只看个股，不含 ETF,stress_low,98643.84,strategy_timeframe_symbol,100000.00,6,3325.32,3.3253,-1356.16,0.7672,normal_density_review,-1.3562,completed_capital_test,M10-PA-004,XLI,1d,17,0.2941,XLI,1d
1,41.1140,-497.31,792.02,XLK,1d,stocks_only,只看个股，不含 ETF,baseline,99760.75,strategy_timeframe_symbol,100000.00,5,3557.11,3.5571,-239.25,0.9733,normal_density_review,-0.2393,completed_capital_test,M10-PA-004,XLK,1d,29,0.3793,XLK,1d
1,41.1140,-516.63,769.44,XLK,1d,stocks_only,只看个股，不含 ETF,stress_high,99164.54,strategy_timeframe_symbol,100000.00,5,3859.01,3.8590,-835.46,0.9102,normal_density_review,-0.8355,completed_capital_test,M10-PA-004,XLK,1d,29,0.3793,XLK,1d
1,41.1140,-502.15,786.37,XLK,1d,stocks_only,只看个股，不含 ETF,stress_low,99611.38,strategy_timeframe_symbol,100000.00,5,3632.83,3.6328,-388.62,0.9570,normal_density_review,-0.3886,completed_capital_test,M10-PA-004,XLK,1d,29,0.3793,XLK,1d
1,14.7692,0.00,1000.26,XLP,1d,stocks_only,只看个股，不含 ETF,baseline,102000.53,strategy_timeframe_symbol,100000.00,0,0.00,0.0000,2000.53,,normal_density_review,2.0005,completed_capital_test,M10-PA-004,XLP,1d,2,1.0000,XLP,1d
1,14.7692,0.00,981.32,XLP,1d,stocks_only,只看个股，不含 ETF,stress_high,101962.63,strategy_timeframe_symbol,100000.00,0,0.00,0.0000,1962.63,,normal_density_review,1.9626,completed_capital_test,M10-PA-004,XLP,1d,2,1.0000,XLP,1d
1,14.7692,0.00,995.53,XLP,1d,stocks_only,只看个股，不含 ETF,stress_low,101991.05,strategy_timeframe_symbol,100000.00,0,0.00,0.0000,1991.05,,normal_density_review,1.9911,completed_capital_test,M10-PA-004,XLP,1d,2,1.0000,XLP,1d
1,62.0154,-507.14,741.32,XLU,1d,stocks_only,只看个股，不含 ETF,baseline,101170.87,strategy_timeframe_symbol,100000.00,2,1012.84,1.0128,1170.87,1.4618,normal_density_review,1.1709,completed_capital_test,M10-PA-004,XLU,1d,10,0.5000,XLU,1d
1,62.0154,-531.72,722.45,XLU,1d,stocks_only,只看个股，不含 ETF,stress_high,100953.67,strategy_timeframe_symbol,100000.00,2,1057.30,1.0573,953.67,1.3587,normal_density_review,0.9537,completed_capital_test,M10-PA-004,XLU,1d,10,0.5000,XLU,1d
1,62.0154,-513.29,736.60,XLU,1d,stocks_only,只看个股，不含 ETF,stress_low,101116.53,strategy_timeframe_symbol,100000.00,2,1023.96,1.0240,1116.53,1.4350,normal_density_review,1.1165,completed_capital_test,M10-PA-004,XLU,1d,10,0.5000,XLU,1d
1,60.9231,-507.31,335.52,XLV,1d,stocks_only,只看个股，不含 ETF,baseline,99828.21,strategy_timeframe_symbol,100000.00,1,507.31,0.5073,-171.79,0.6614,normal_density_review,-0.1718,completed_capital_test,M10-PA-004,XLV,1d,2,0.5000,XLV,1d
1,60.9231,-529.77,325.31,XLV,1d,stocks_only,只看个股，不含 ETF,stress_high,99795.54,strategy_timeframe_symbol,100000.00,1,529.77,0.5298,-204.46,0.6141,normal_density_review,-0.2045,completed_capital_test,M10-PA-004,XLV,1d,2,0.5000,XLV,1d
1,60.9231,-512.92,332.97,XLV,1d,stocks_only,只看个股，不含 ETF,stress_low,99820.04,strategy_timeframe_symbol,100000.00,1,512.93,0.5129,-179.96,0.6492,normal_density_review,-0.1800,completed_capital_test,M10-PA-004,XLV,1d,2,0.5000,XLV,1d
25,40.7590,-474.96,798.33,MU,1d,stocks_only,只看个股，不含 ETF,baseline,2476176.69,strategy_timeframe,2500000.00,24,111855.15,4.4742,-23823.31,0.9197,normal_density_review,-0.9529,completed_capital_test,M10-PA-004,,1d,967,0.3537,NVDA,1d
25,40.7590,-488.69,783.30,MU,1d,stocks_only,只看个股，不含 ETF,stress_high,2462456.84,strategy_timeframe,2500000.00,24,119553.97,4.7822,-37543.16,0.8771,normal_density_review,-1.5017,completed_capital_test,M10-PA-004,,1d,967,0.3537,NVDA,1d
25,40.7590,-478.40,794.56,MU,1d,stocks_only,只看个股，不含 ETF,stress_low,2472738.35,strategy_timeframe,2500000.00,24,113736.32,4.5495,-27261.65,0.9088,normal_density_review,-1.0905,completed_capital_test,M10-PA-004,,1d,967,0.3537,NVDA,1d
25,40.7590,-474.96,798.33,MU,1d,stocks_only,只看个股，不含 ETF,baseline,2476176.69,strategy,2500000.00,24,111855.15,4.4742,-23823.31,0.9197,normal_density_review,-0.9529,completed_capital_test,M10-PA-004,,,967,0.3537,NVDA,1d
25,40.7590,-488.69,783.30,MU,1d,stocks_only,只看个股，不含 ETF,stress_high,2462456.84,strategy,2500000.00,24,119553.97,4.7822,-37543.16,0.8771,normal_density_review,-1.5017,completed_capital_test,M10-PA-004,,,967,0.3537,NVDA,1d
25,40.7590,-478.40,794.56,MU,1d,stocks_only,只看个股，不含 ETF,stress_low,2472738.35,strategy,2500000.00,24,113736.32,4.5495,-27261.65,0.9088,normal_density_review,-1.0905,completed_capital_test,M10-PA-004,,,967,0.3537,NVDA,1d
1,34.6218,-469.78,944.39,ARKK,1d,etfs_only,只看 ETF,baseline,101491.50,strategy_timeframe_symbol,100000.00,5,2659.71,2.6597,1491.50,1.1024,normal_density_review,1.4915,completed_capital_test,M10-PA-004,ARKK,1d,48,0.3542,ARKK,1d
1,34.6218,-482.33,929.72,ARKK,1d,etfs_only,只看 ETF,stress_high,100853.09,strategy_timeframe_symbol,100000.00,5,2829.81,2.8298,853.09,1.0571,normal_density_review,0.8531,completed_capital_test,M10-PA-004,ARKK,1d,48,0.3542,ARKK,1d
1,34.6218,-472.92,940.72,ARKK,1d,etfs_only,只看 ETF,stress_low,101331.54,strategy_timeframe_symbol,100000.00,5,2702.26,2.7023,1331.54,1.0908,normal_density_review,1.3315,completed_capital_test,M10-PA-004,ARKK,1d,48,0.3542,ARKK,1d
1,12.3077,-429.33,0.00,DIA,1d,etfs_only,只看 ETF,baseline,98712.02,strategy_timeframe_symbol,100000.00,3,1287.98,1.2880,-1287.98,0.0000,normal_density_review,-1.2880,completed_capital_test,M10-PA-004,DIA,1d,3,0.0000,DIA,1d
1,12.3077,-469.70,0.00,DIA,1d,etfs_only,只看 ETF,stress_high,98590.91,strategy_timeframe_symbol,100000.00,3,1409.09,1.4091,-1409.09,0.0000,normal_density_review,-1.4091,completed_capital_test,M10-PA-004,DIA,1d,3,0.0000,DIA,1d
1,12.3077,-439.42,0.00,DIA,1d,etfs_only,只看 ETF,stress_low,98681.74,strategy_timeframe_symbol,100000.00,3,1318.26,1.3183,-1318.26,0.0000,normal_density_review,-1.3183,completed_capital_test,M10-PA-004,DIA,1d,3,0.0000,DIA,1d
1,49.8462,-447.22,697.05,EEM,1d,etfs_only,只看 ETF,baseline,96776.97,strategy_timeframe_symbol,100000.00,6,3566.18,3.5662,-3223.03,0.5195,normal_density_review,-3.2230,completed_capital_test,M10-PA-004,EEM,1d,20,0.2500,EEM,1d
1,49.8462,-464.81,682.18,EEM,1d,etfs_only,只看 ETF,stress_high,96438.76,strategy_timeframe_symbol,100000.00,6,3797.85,3.7979,-3561.24,0.4892,normal_density_review,-3.5612,completed_capital_test,M10-PA-004,EEM,1d,20,0.2500,EEM,1d
1,49.8462,-451.62,693.32,EEM,1d,etfs_only,只看 ETF,stress_low,96692.32,strategy_timeframe_symbol,100000.00,6,3624.19,3.6242,-3307.68,0.5117,normal_density_review,-3.3077,completed_capital_test,M10-PA-004,EEM,1d,20,0.2500,EEM,1d
1,31.0769,-454.95,989.17,EFA,1d,etfs_only,只看 ETF,baseline,100317.04,strategy_timeframe_symbol,100000.00,4,2001.38,2.0014,317.04,1.0871,normal_density_review,0.3170,completed_capital_test,M10-PA-004,EFA,1d,12,0.3333,EFA,1d
1,31.0769,-482.18,972.80,EFA,1d,etfs_only,只看 ETF,stress_high,100033.75,strategy_timeframe_symbol,100000.00,4,2066.67,2.0667,33.75,1.0087,normal_density_review,0.0338,completed_capital_test,M10-PA-004,EFA,1d,12,0.3333,EFA,1d
1,31.0769,-461.77,985.07,EFA,1d,etfs_only,只看 ETF,stress_low,100246.15,strategy_timeframe_symbol,100000.00,4,2017.70,2.0177,246.15,1.0666,normal_density_review,0.2462,completed_capital_test,M10-PA-004,EFA,1d,12,0.3333,EFA,1d
1,62.0308,-516.21,1003.68,GLD,1d,etfs_only,只看 ETF,baseline,101978.63,strategy_timeframe_symbol,100000.00,2,1032.41,1.0324,1978.63,2.9165,normal_density_review,1.9786,completed_capital_test,M10-PA-004,GLD,1d,5,0.6000,GLD,1d
1,62.0308,-525.57,978.27,GLD,1d,etfs_only,只看 ETF,stress_high,101883.68,strategy_timeframe_symbol,100000.00,2,1051.13,1.0511,1883.68,2.7920,normal_density_review,1.8837,completed_capital_test,M10-PA-004,GLD,1d,5,0.6000,GLD,1d
1,62.0308,-518.55,997.33,GLD,1d,etfs_only,只看 ETF,stress_low,101954.88,strategy_timeframe_symbol,100000.00,2,1037.10,1.0371,1954.88,2.8849,normal_density_review,1.9549,completed_capital_test,M10-PA-004,GLD,1d,5,0.6000,GLD,1d
1,34.7077,-514.42,1000.89,IVV,1d,etfs_only,只看 ETF,baseline,100458.52,strategy_timeframe_symbol,100000.00,3,1543.25,1.5433,458.52,1.2971,normal_density_review,0.4585,completed_capital_test,M10-PA-004,IVV,1d,5,0.4000,IVV,1d
1,34.7077,-542.06,984.43,IVV,1d,etfs_only,只看 ETF,stress_high,100342.69,strategy_timeframe_symbol,100000.00,3,1626.17,1.6262,342.69,1.2107,normal_density_review,0.3427,completed_capital_test,M10-PA-004,IVV,1d,5,0.4000,IVV,1d
1,34.7077,-521.33,996.77,IVV,1d,etfs_only,只看 ETF,stress_low,100429.55,strategy_timeframe_symbol,100000.00,3,1563.99,1.5640,429.55,1.2746,normal_density_review,0.4296,completed_capital_test,M10-PA-004,IVV,1d,5,0.4000,IVV,1d
1,49.7778,-492.47,632.28,IWM,1d,etfs_only,只看 ETF,baseline,95701.31,strategy_timeframe_symbol,100000.00,6,5236.89,5.2369,-4298.69,0.5406,normal_density_review,-4.2987,completed_capital_test,M10-PA-004,IWM,1d,27,0.2963,IWM,1d
1,49.7778,-508.57,615.82,IWM,1d,etfs_only,只看 ETF,stress_high,95263.76,strategy_timeframe_symbol,100000.00,6,5632.94,5.6329,-4736.24,0.5098,normal_density_review,-4.7362,completed_capital_test,M10-PA-004,IWM,1d,27,0.2963,IWM,1d
1,49.7778,-496.50,628.16,IWM,1d,etfs_only,只看 ETF,stress_low,95591.74,strategy_timeframe_symbol,100000.00,6,5336.05,5.3361,-4408.26,0.5327,normal_density_review,-4.4083,completed_capital_test,M10-PA-004,IWM,1d,27,0.2963,IWM,1d
1,29.6695,-421.76,1000.91,QQQ,1d,etfs_only,只看 ETF,baseline,98571.17,strategy_timeframe_symbol,100000.00,8,4029.61,4.0296,-1428.83,0.8306,normal_density_review,-1.4288,completed_capital_test,M10-PA-004,QQQ,1d,27,0.2593,QQQ,1d
1,29.6695,-449.38,969.94,QQQ,1d,etfs_only,只看 ETF,stress_high,97801.95,strategy_timeframe_symbol,100000.00,8,4527.08,4.5271,-2198.05,0.7554,normal_density_review,-2.1981,completed_capital_test,M10-PA-004,QQQ,1d,27,0.2593,QQQ,1d
1,29.6695,-428.69,993.16,QQQ,1d,etfs_only,只看 ETF,stress_low,98378.34,strategy_timeframe_symbol,100000.00,8,4154.45,4.1545,-1621.66,0.8109,normal_density_review,-1.6217,completed_capital_test,M10-PA-004,QQQ,1d,27,0.2593,QQQ,1d
1,55.3808,-451.54,736.14,SLV,1d,etfs_only,只看 ETF,baseline,104504.48,strategy_timeframe_symbol,100000.00,4,2764.86,2.7649,4504.48,1.4750,normal_density_review,4.5045,completed_capital_test,M10-PA-004,SLV,1d,40,0.4750,SLV,1d
1,55.3808,-460.71,718.65,SLV,1d,etfs_only,只看 ETF,stress_high,103979.48,strategy_timeframe_symbol,100000.00,4,3021.00,3.0210,3979.48,1.4113,normal_density_review,3.9795,completed_capital_test,M10-PA-004,SLV,1d,40,0.4750,SLV,1d
1,55.3808,-453.83,731.76,SLV,1d,etfs_only,只看 ETF,stress_low,104372.99,strategy_timeframe_symbol,100000.00,4,2828.99,2.8290,4372.99,1.4588,normal_density_review,4.3730,completed_capital_test,M10-PA-004,SLV,1d,40,0.4750,SLV,1d
1,42.2586,-447.54,742.42,SMH,1d,etfs_only,只看 ETF,baseline,93245.10,strategy_timeframe_symbol,100000.00,7,8395.99,8.3960,-6754.90,0.5688,normal_density_review,-6.7549,completed_capital_test,M10-PA-004,SMH,1d,47,0.2553,SMH,1d
1,42.2586,-462.20,722.68,SMH,1d,etfs_only,只看 ETF,stress_high,92495.09,strategy_timeframe_symbol,100000.00,7,9117.56,9.1176,-7504.91,0.5361,normal_density_review,-7.5049,completed_capital_test,M10-PA-004,SMH,1d,47,0.2553,SMH,1d
1,42.2586,-451.22,737.47,SMH,1d,etfs_only,只看 ETF,stress_low,93057.05,strategy_timeframe_symbol,100000.00,7,8576.89,8.5769,-6942.95,0.5604,normal_density_review,-6.9430,completed_capital_test,M10-PA-004,SMH,1d,47,0.2553,SMH,1d
1,33.0705,-478.46,761.56,SOXX,1d,etfs_only,只看 ETF,baseline,93154.28,strategy_timeframe_symbol,100000.00,9,9612.60,9.6126,-6845.72,0.5912,normal_density_review,-6.8457,completed_capital_test,M10-PA-004,SOXX,1d,48,0.2708,SOXX,1d
1,33.0705,-494.05,739.26,SOXX,1d,etfs_only,只看 ETF,stress_high,92318.66,strategy_timeframe_symbol,100000.00,9,10374.29,10.3743,-7681.34,0.5558,normal_density_review,-7.6813,completed_capital_test,M10-PA-004,SOXX,1d,48,0.2708,SOXX,1d
1,33.0705,-482.37,755.97,SOXX,1d,etfs_only,只看 ETF,stress_low,92944.69,strategy_timeframe_symbol,100000.00,9,9803.63,9.8036,-7055.31,0.5821,normal_density_review,-7.0553,completed_capital_test,M10-PA-004,SOXX,1d,48,0.2708,SOXX,1d
1,45.7846,-507.25,992.25,SPY,1d,etfs_only,只看 ETF,baseline,98963.27,strategy_timeframe_symbol,100000.00,3,1526.83,1.5268,-1036.73,0.4890,normal_density_review,-1.0367,completed_capital_test,M10-PA-004,SPY,1d,5,0.2000,SPY,1d
1,45.7846,-536.31,981.26,SPY,1d,etfs_only,只看 ETF,stress_high,98836.02,strategy_timeframe_symbol,100000.00,3,1634.49,1.6345,-1163.98,0.4574,normal_density_review,-1.1640,completed_capital_test,M10-PA-004,SPY,1d,5,0.2000,SPY,1d
1,45.7846,-514.51,989.50,SPY,1d,etfs_only,只看 ETF,stress_low,98931.45,strategy_timeframe_symbol,100000.00,3,1553.75,1.5538,-1068.55,0.4808,normal_density_review,-1.0686,completed_capital_test,M10-PA-004,SPY,1d,5,0.2000,SPY,1d
1,27.7660,-461.67,770.75,SQQQ,1d,etfs_only,只看 ETF,baseline,88931.41,strategy_timeframe_symbol,100000.00,11,12348.27,12.3483,-11068.59,0.3853,normal_density_review,-11.0686,completed_capital_test,M10-PA-004,SQQQ,1d,48,0.1875,SQQQ,1d
1,27.7660,-469.42,760.51,SQQQ,1d,etfs_only,只看 ETF,stress_high,88537.06,strategy_timeframe_symbol,100000.00,11,12730.77,12.7308,-11462.94,0.3739,normal_density_review,-11.4629,completed_capital_test,M10-PA-004,SQQQ,1d,48,0.1875,SQQQ,1d
1,27.7660,-463.61,768.18,SQQQ,1d,etfs_only,只看 ETF,stress_low,88832.66,strategy_timeframe_symbol,100000.00,11,12444.06,12.4441,-11167.34,0.3824,normal_density_review,-11.1673,completed_capital_test,M10-PA-004,SQQQ,1d,48,0.1875,SQQQ,1d
1,54.9743,-454.28,854.12,TLT,1d,etfs_only,只看 ETF,baseline,101145.06,strategy_timeframe_symbol,100000.00,1,596.52,0.5965,1145.06,1.5041,normal_density_review,1.1451,completed_capital_test,M10-PA-004,TLT,1d,9,0.4444,TLT,1d
1,54.9743,-480.22,839.26,TLT,1d,etfs_only,只看 ETF,stress_high,100955.92,strategy_timeframe_symbol,100000.00,1,684.99,0.6850,955.92,1.3981,normal_density_review,0.9559,completed_capital_test,M10-PA-004,TLT,1d,9,0.4444,TLT,1d
1,54.9743,-460.77,850.40,TLT,1d,etfs_only,只看 ETF,stress_low,101097.74,strategy_timeframe_symbol,100000.00,1,618.64,0.6186,1097.74,1.4765,normal_density_review,1.0977,completed_capital_test,M10-PA-004,TLT,1d,9,0.4444,TLT,1d
