strategy_id,symbol,timeframe,cost_tier,sequence,event_id,trade_id,direction,signal_timestamp,entry_timestamp,exit_timestamp,entry_price,stop_price,target_price,exit_price,risk_per_share,risk_budget,risk_budget_quantity,notional_cap_quantity,quantity,equity_before,gross_pnl,cost_pnl,pnl,equity_after,win,exit_reason,holding_bars_approx,quality_flag,spec_ref,source_ledger_ref,skip_reason
M10-PA-004,SLV,1d,baseline,32,c680a608424e28b9,c680a608424e28b9:baseline,long,2023-03-03T16:00:00-05:00,2023-03-06T16:00:00-05:00,2023-03-07T16:00:00-05:00,19.4600,18.8900,20.6000,18.8900,0.5700,502.43,881.4563,5163.7215,881.4563,100486.02,-502.43,3.38,-505.81,99980.21,false,stop_hit,3.6923,m12_23_tightened_detector_small_pilot,reports/strategy_lab/m10_price_action_strategy_refresh/visual_detectors/m12_23/m12_23_detector_tightening_summary.json,reports/strategy_lab/m10_price_action_strategy_refresh/visual_detectors/m12_23/m12_23_tightened_detector_events.jsonl,
M10-PA-004,SLV,1d,baseline,33,4759f5d3007088b8,4759f5d3007088b8:baseline,short,2023-04-14T16:00:00-04:00,2023-04-17T16:00:00-04:00,2023-04-17T16:00:00-04:00,23.2900,23.4700,22.9300,22.9300,0.1800,499.90,2777.2281,4292.8386,2777.2281,99980.21,999.80,12.84,986.97,100967.18,true,target_hit,0.0000,m12_23_tightened_detector_small_pilot,reports/strategy_lab/m10_price_action_strategy_refresh/visual_detectors/m12_23/m12_23_detector_tightening_summary.json,reports/strategy_lab/m10_price_action_strategy_refresh/visual_detectors/m12_23/m12_23_tightened_detector_events.jsonl,
M10-PA-004,SLV,1d,baseline,34,0ff137f228b6bf0b,0ff137f228b6bf0b:baseline,short,2023-05-10T16:00:00-04:00,2023-05-11T16:00:00-04:00,2023-06-09T16:00:00-04:00,22.6290,23.9400,20.0070,22.2700,1.3110,504.84,385.0770,4461.8488,385.0770,100967.18,138.24,1.73,136.51,101103.69,true,max_holding_exit,107.0769,m12_23_tightened_detector_small_pilot,reports/strategy_lab/m10_price_action_strategy_refresh/visual_detectors/m12_23/m12_23_detector_tightening_summary.json,reports/strategy_lab/m10_price_action_strategy_refresh/visual_detectors/m12_23/m12_23_tightened_detector_events.jsonl,
M10-PA-004,SLV,1d,baseline,35,f015883fddd074db,f015883fddd074db:baseline,long,2024-08-08T16:00:00-04:00,2024-08-09T16:00:00-04:00,2024-08-16T16:00:00-04:00,25.1000,24.4800,26.3400,26.3400,0.6200,505.52,815.3523,4028.0355,815.3523,101103.69,1011.04,4.19,1006.84,102110.53,true,target_hit,25.8462,m12_23_tightened_detector_small_pilot,reports/strategy_lab/m10_price_action_strategy_refresh/visual_detectors/m12_23/m12_23_detector_tightening_summary.json,reports/strategy_lab/m10_price_action_strategy_refresh/visual_detectors/m12_23/m12_23_tightened_detector_events.jsonl,
M10-PA-004,SLV,1d,baseline,36,b0b883066b9e7036,b0b883066b9e7036:baseline,short,2024-10-07T16:00:00-04:00,2024-10-08T16:00:00-04:00,2024-10-18T16:00:00-04:00,28.4100,29.4700,26.2900,29.4700,1.0600,510.55,481.6535,3594.1757,481.6535,102110.53,-510.55,2.79,-513.34,101597.19,false,stop_hit,36.9231,m12_23_tightened_detector_small_pilot,reports/strategy_lab/m10_price_action_strategy_refresh/visual_detectors/m12_23/m12_23_detector_tightening_summary.json,reports/strategy_lab/m10_price_action_strategy_refresh/visual_detectors/m12_23/m12_23_tightened_detector_events.jsonl,
M10-PA-004,SLV,1d,baseline,37,d93c381a95d1a7d5,d93c381a95d1a7d5:baseline,long,2025-01-02T16:00:00-05:00,2025-01-03T16:00:00-05:00,2025-02-04T16:00:00-05:00,27.1900,26.1900,29.1900,29.1900,1.0000,507.99,507.9860,3736.5646,507.9860,101597.19,1015.97,2.86,1013.11,102610.30,true,target_hit,118.1538,m12_23_tightened_detector_small_pilot,reports/strategy_lab/m10_price_action_strategy_refresh/visual_detectors/m12_23/m12_23_detector_tightening_summary.json,reports/strategy_lab/m10_price_action_strategy_refresh/visual_detectors/m12_23/m12_23_tightened_detector_events.jsonl,
M10-PA-004,SLV,1d,baseline,38,5aeb875bf9695b8d,5aeb875bf9695b8d:baseline,short,2025-02-21T16:00:00-05:00,2025-02-24T16:00:00-05:00,2025-02-28T16:00:00-05:00,29.5700,30.2800,28.1500,28.1500,0.7100,513.05,722.6077,3470.0812,722.6077,102610.30,1026.10,4.17,1021.93,103632.23,true,target_hit,14.7692,m12_23_tightened_detector_small_pilot,reports/strategy_lab/m10_price_action_strategy_refresh/visual_detectors/m12_23/m12_23_detector_tightening_summary.json,reports/strategy_lab/m10_price_action_strategy_refresh/visual_detectors/m12_23/m12_23_tightened_detector_events.jsonl,
M10-PA-004,SLV,1d,baseline,39,c3b3fcf2d8f436db,c3b3fcf2d8f436db:baseline,short,2025-07-25T16:00:00-04:00,2025-07-28T16:00:00-04:00,2025-08-25T16:00:00-04:00,34.6500,35.9100,32.1300,35.0200,1.2600,518.16,411.2390,2990.8292,411.2390,103632.23,-152.16,2.87,-155.02,103477.21,false,max_holding_exit,103.3846,m12_23_tightened_detector_small_pilot,reports/strategy_lab/m10_price_action_strategy_refresh/visual_detectors/m12_23/m12_23_detector_tightening_summary.json,reports/strategy_lab/m10_price_action_strategy_refresh/visual_detectors/m12_23/m12_23_tightened_detector_events.jsonl,
M10-PA-004,SLV,1d,baseline,40,0b3b91c3dcda8bd9,0b3b91c3dcda8bd9:baseline,short,2025-10-17T16:00:00-04:00,2025-10-20T16:00:00-04:00,2025-10-21T16:00:00-04:00,47.7600,48.4100,46.4600,46.4600,0.6500,517.39,795.9785,2166.6082,795.9785,103477.21,1034.77,7.50,1027.27,104504.48,true,target_hit,3.6923,m12_23_tightened_detector_small_pilot,reports/strategy_lab/m10_price_action_strategy_refresh/visual_detectors/m12_23/m12_23_detector_tightening_summary.json,reports/strategy_lab/m10_price_action_strategy_refresh/visual_detectors/m12_23/m12_23_tightened_detector_events.jsonl,
M10-PA-004,SMH,1d,baseline,1,f6fb7827b8d0be56,f6fb7827b8d0be56:baseline,short,2016-03-08T16:00:00-05:00,2016-03-09T16:00:00-05:00,2016-03-11T16:00:00-05:00,52.1700,53.1500,50.2100,53.1500,0.9800,500.00,510.2041,1916.8104,510.2041,100000.00,-500.00,5.37,-505.37,99494.63,false,stop_hit,7.3846,m12_23_tightened_detector_small_pilot,reports/strategy_lab/m10_price_action_strategy_refresh/visual_detectors/m12_23/m12_23_detector_tightening_summary.json,reports/strategy_lab/m10_price_action_strategy_refresh/visual_detectors/m12_23/m12_23_tightened_detector_events.jsonl,
M10-PA-004,SMH,1d,baseline,2,e68f77ccf9b95fe5,e68f77ccf9b95fe5:baseline,short,2016-03-23T16:00:00-04:00,2016-03-24T16:00:00-04:00,2016-03-29T16:00:00-04:00,53.8100,54.9000,51.6300,54.9000,1.0900,497.47,456.3974,1848.9988,456.3974,99494.63,-497.47,4.96,-502.43,98992.19,false,stop_hit,18.4615,m12_23_tightened_detector_small_pilot,reports/strategy_lab/m10_price_action_strategy_refresh/visual_detectors/m12_23/m12_23_detector_tightening_summary.json,reports/strategy_lab/m10_price_action_strategy_refresh/visual_detectors/m12_23/m12_23_tightened_detector_events.jsonl,
M10-PA-004,SMH,1d,baseline,3,66009d943de486f9,66009d943de486f9:baseline,short,2017-06-09T16:00:00-04:00,2017-06-12T16:00:00-04:00,2017-07-11T16:00:00-04:00,84.6500,88.1700,77.6100,84.7400,3.5200,494.96,140.6139,1169.4293,140.6139,98992.19,-12.66,2.38,-15.04,98977.15,false,max_holding_exit,107.0769,m12_23_tightened_detector_small_pilot,reports/strategy_lab/m10_price_action_strategy_refresh/visual_detectors/m12_23/m12_23_detector_tightening_summary.json,reports/strategy_lab/m10_price_action_strategy_refresh/visual_detectors/m12_23/m12_23_tightened_detector_events.jsonl,
M10-PA-004,SMH,1d,baseline,4,156837d5f3a998a6,156837d5f3a998a6:baseline,short,2017-10-25T16:00:00-04:00,2017-10-26T16:00:00-04:00,2017-10-27T16:00:00-04:00,98.3000,99.2700,96.3600,99.2700,0.9700,494.89,510.1915,1006.8887,510.1915,98977.15,-494.89,10.08,-504.97,98472.19,false,stop_hit,3.6923,m12_23_tightened_detector_small_pilot,reports/strategy_lab/m10_price_action_strategy_refresh/visual_detectors/m12_23/m12_23_detector_tightening_summary.json,reports/strategy_lab/m10_price_action_strategy_refresh/visual_detectors/m12_23/m12_23_tightened_detector_events.jsonl,
M10-PA-004,SMH,1d,baseline,5,f846ad9b69a1fd7b,f846ad9b69a1fd7b:baseline,short,2019-02-07T16:00:00-05:00,2019-02-08T16:00:00-05:00,2019-02-11T16:00:00-05:00,97.4700,99.2200,93.9700,99.2200,1.7500,492.36,281.3491,1010.2820,281.3491,98472.19,-492.36,5.53,-497.89,97974.29,false,stop_hit,11.0769,m12_23_tightened_detector_small_pilot,reports/strategy_lab/m10_price_action_strategy_refresh/visual_detectors/m12_23/m12_23_detector_tightening_summary.json,reports/strategy_lab/m10_price_action_strategy_refresh/visual_detectors/m12_23/m12_23_tightened_detector_events.jsonl,
M10-PA-004,SMH,1d,baseline,6,df6f5c722618bee9,df6f5c722618bee9:baseline,short,2019-02-27T16:00:00-05:00,2019-02-28T16:00:00-05:00,2019-03-15T16:00:00-04:00,102.8100,106.2700,95.8900,106.2700,3.4600,489.87,141.5814,952.9646,141.5814,97974.29,-489.87,2.96,-492.83,97481.46,false,stop_hit,55.2308,m12_23_tightened_detector_small_pilot,reports/strategy_lab/m10_price_action_strategy_refresh/visual_detectors/m12_23/m12_23_detector_tightening_summary.json,reports/strategy_lab/m10_price_action_strategy_refresh/visual_detectors/m12_23/m12_23_tightened_detector_events.jsonl,
M10-PA-004,SMH,1d,baseline,7,ccb6288f48faba90,ccb6288f48faba90:baseline,short,2019-03-14T16:00:00-04:00,2019-03-15T16:00:00-04:00,2019-03-15T16:00:00-04:00,104.7400,106.2700,101.6800,106.2700,1.5300,487.41,318.5669,930.6995,318.5669,97481.46,-487.41,6.72,-494.13,96987.33,false,stop_hit,0.0000,m12_23_tightened_detector_small_pilot,reports/strategy_lab/m10_price_action_strategy_refresh/visual_detectors/m12_23/m12_23_detector_tightening_summary.json,reports/strategy_lab/m10_price_action_strategy_refresh/visual_detectors/m12_23/m12_23_tightened_detector_events.jsonl,
M10-PA-004,SMH,1d,baseline,8,1e452b3d99e04948,1e452b3d99e04948:baseline,short,2019-04-25T16:00:00-04:00,2019-04-26T16:00:00-04:00,2019-05-13T16:00:00-04:00,114.7000,118.8900,106.3200,106.3200,4.1900,484.94,115.7367,845.5740,115.7367,96987.33,969.87,2.56,967.32,97954.65,true,target_hit,62.7692,m12_23_tightened_detector_small_pilot,reports/strategy_lab/m10_price_action_strategy_refresh/visual_detectors/m12_23/m12_23_detector_tightening_summary.json,reports/strategy_lab/m10_price_action_strategy_refresh/visual_detectors/m12_23/m12_23_tightened_detector_events.jsonl,
M10-PA-004,SMH,1d,baseline,9,dc088f6bcc26cbb3,dc088f6bcc26cbb3:baseline,long,2019-05-14T16:00:00-04:00,2019-05-15T16:00:00-04:00,2019-05-20T16:00:00-04:00,106.7700,103.9900,112.3300,103.9900,2.7800,489.77,176.1774,917.4361,176.1774,97954.65,-489.77,3.71,-493.49,97461.16,false,stop_hit,18.4615,m12_23_tightened_detector_small_pilot,reports/strategy_lab/m10_price_action_strategy_refresh/visual_detectors/m12_23/m12_23_detector_tightening_summary.json,reports/strategy_lab/m10_price_action_strategy_refresh/visual_detectors/m12_23/m12_23_tightened_detector_events.jsonl,
M10-PA-004,SMH,1d,baseline,10,89ac73b2335162bd,89ac73b2335162bd:baseline,long,2019-05-30T16:00:00-04:00,2019-05-31T16:00:00-04:00,2019-05-31T16:00:00-04:00,98.5900,98.4600,98.8500,98.4600,0.1300,487.31,3748.5062,988.5502,988.5502,97461.16,-128.51,19.48,-147.99,97313.17,false,stop_hit,0.0000,m12_23_tightened_detector_small_pilot,reports/strategy_lab/m10_price_action_strategy_refresh/visual_detectors/m12_23/m12_23_detector_tightening_summary.json,reports/strategy_lab/m10_price_action_strategy_refresh/visual_detectors/m12_23/m12_23_tightened_detector_events.jsonl,
M10-PA-004,SMH,1d,baseline,11,fbafb3caa424f4e0,fbafb3caa424f4e0:baseline,short,2019-07-31T16:00:00-04:00,2019-08-01T16:00:00-04:00,2019-08-29T16:00:00-04:00,116.7700,123.5600,103.1900,113.6900,6.7900,486.57,71.6592,833.3748,71.6592,97313.17,220.71,1.65,219.06,97532.23,true,max_holding_exit,103.3846,m12_23_tightened_detector_small_pilot,reports/strategy_lab/m10_price_action_strategy_refresh/visual_detectors/m12_23/m12_23_detector_tightening_summary.json,reports/strategy_lab/m10_price_action_strategy_refresh/visual_detectors/m12_23/m12_23_tightened_detector_events.jsonl,
M10-PA-004,SMH,1d,baseline,12,34a0ba257be34b76,34a0ba257be34b76:baseline,short,2019-11-20T16:00:00-05:00,2019-11-21T16:00:00-05:00,2019-12-11T16:00:00-05:00,132.0000,135.2600,125.4800,135.2600,3.2600,487.66,149.5893,738.8805,149.5893,97532.23,-487.66,4.00,-491.66,97040.57,false,stop_hit,73.8462,m12_23_tightened_detector_small_pilot,reports/strategy_lab/m10_price_action_strategy_refresh/visual_detectors/m12_23/m12_23_detector_tightening_summary.json,reports/strategy_lab/m10_price_action_strategy_refresh/visual_detectors/m12_23/m12_23_tightened_detector_events.jsonl,
M10-PA-004,SMH,1d,baseline,13,415443574822c401,415443574822c401:baseline,short,2020-04-30T16:00:00-04:00,2020-05-01T16:00:00-04:00,2020-05-19T16:00:00-04:00,130.8600,138.9100,114.7600,138.9100,8.0500,485.20,60.2736,741.5602,60.2736,97040.57,-485.20,1.63,-486.83,96553.74,false,stop_hit,66.4615,m12_23_tightened_detector_small_pilot,reports/strategy_lab/m10_price_action_strategy_refresh/visual_detectors/m12_23/m12_23_detector_tightening_summary.json,reports/strategy_lab/m10_price_action_strategy_refresh/visual_detectors/m12_23/m12_23_tightened_detector_events.jsonl,
M10-PA-004,SMH,1d,baseline,14,f6ad52a2f074d5d4,f6ad52a2f074d5d4:baseline,short,2020-05-21T16:00:00-04:00,2020-05-22T16:00:00-04:00,2020-05-26T16:00:00-04:00,137.7700,139.3600,134.5900,139.3600,1.5900,482.77,303.6281,700.8329,303.6281,96553.74,-482.77,8.41,-491.18,96062.56,false,stop_hit,14.7692,m12_23_tightened_detector_small_pilot,reports/strategy_lab/m10_price_action_strategy_refresh/visual_detectors/m12_23/m12_23_detector_tightening_summary.json,reports/strategy_lab/m10_price_action_strategy_refresh/visual_detectors/m12_23/m12_23_tightened_detector_events.jsonl,
M10-PA-004,SMH,1d,baseline,15,e75817c8ef6bc1ea,e75817c8ef6bc1ea:baseline,short,2020-06-11T16:00:00-04:00,2020-06-12T16:00:00-04:00,2020-07-06T16:00:00-04:00,148.0000,154.7700,134.4600,154.7700,6.7700,480.31,70.9472,649.0713,70.9472,96062.56,-480.31,2.15,-482.46,95580.10,false,stop_hit,88.6154,m12_23_tightened_detector_small_pilot,reports/strategy_lab/m10_price_action_strategy_refresh/visual_detectors/m12_23/m12_23_detector_tightening_summary.json,reports/strategy_lab/m10_price_action_strategy_refresh/visual_detectors/m12_23/m12_23_tightened_detector_events.jsonl,
M10-PA-004,SMH,1d,baseline,16,97de90196cc54236,97de90196cc54236:baseline,short,2020-07-13T16:00:00-04:00,2020-07-14T16:00:00-04:00,2020-07-15T16:00:00-04:00,156.6310,161.2400,147.4130,161.2400,4.6090,477.90,103.6885,610.2247,103.6885,95580.10,-477.90,3.30,-481.20,95098.90,false,stop_hit,3.6923,m12_23_tightened_detector_small_pilot,reports/strategy_lab/m10_price_action_strategy_refresh/visual_detectors/m12_23/m12_23_detector_tightening_summary.json,reports/strategy_lab/m10_price_action_strategy_refresh/visual_detectors/m12_23/m12_23_tightened_detector_events.jsonl,
M10-PA-004,SMH,1d,baseline,17,dc6897bbc8abb931,dc6897bbc8abb931:baseline,short,2020-07-28T16:00:00-04:00,2020-07-29T16:00:00-04:00,2020-07-29T16:00:00-04:00,163.0200,165.1700,158.7200,165.1700,2.1500,475.49,221.1602,583.3573,221.1602,95098.90,-475.49,7.26,-482.75,94616.15,false,stop_hit,0.0000,m12_23_tightened_detector_small_pilot,reports/strategy_lab/m10_price_action_strategy_refresh/visual_detectors/m12_23/m12_23_detector_tightening_summary.json,reports/strategy_lab/m10_price_action_strategy_refresh/visual_detectors/m12_23/m12_23_tightened_detector_events.jsonl,
M10-PA-004,SMH,1d,baseline,18,f6397da5ce739f8f,f6397da5ce739f8f:baseline,short,2020-08-18T16:00:00-04:00,2020-08-19T16:00:00-04:00,2020-08-19T16:00:00-04:00,172.4300,173.0900,171.1100,171.1100,0.6600,473.08,716.7890,548.7221,548.7221,94616.15,724.31,18.85,705.46,95321.61,true,target_hit,0.0000,m12_23_tightened_detector_small_pilot,reports/strategy_lab/m10_price_action_strategy_refresh/visual_detectors/m12_23/m12_23_detector_tightening_summary.json,reports/strategy_lab/m10_price_action_strategy_refresh/visual_detectors/m12_23/m12_23_tightened_detector_events.jsonl,
M10-PA-004,SMH,1d,baseline,19,21a4162f8d581462,21a4162f8d581462:baseline,short,2020-09-03T16:00:00-04:00,2020-09-04T16:00:00-04:00,2020-10-01T16:00:00-04:00,172.3900,178.9000,159.3700,178.9000,6.5100,476.61,73.2117,552.9417,73.2117,95321.61,-476.61,2.57,-479.18,94842.43,false,stop_hit,99.6923,m12_23_tightened_detector_small_pilot,reports/strategy_lab/m10_price_action_strategy_refresh/visual_detectors/m12_23/m12_23_detector_tightening_summary.json,reports/strategy_lab/m10_price_action_strategy_refresh/visual_detectors/m12_23/m12_23_tightened_detector_events.jsonl,
M10-PA-004,SMH,1d,baseline,20,136e0f432df6d6a1,136e0f432df6d6a1:baseline,short,2020-12-09T16:00:00-05:00,2020-12-10T16:00:00-05:00,2021-01-04T16:00:00-05:00,212.1700,220.9000,194.7100,220.9000,8.7300,474.21,54.3198,447.0115,54.3198,94842.43,-474.21,2.35,-476.56,94365.87,false,stop_hit,92.3077,m12_23_tightened_detector_small_pilot,reports/strategy_lab/m10_price_action_strategy_refresh/visual_detectors/m12_23/m12_23_detector_tightening_summary.json,reports/strategy_lab/m10_price_action_strategy_refresh/visual_detectors/m12_23/m12_23_tightened_detector_events.jsonl,
M10-PA-004,SMH,1d,baseline,21,c3ab27bff6da1fe2,c3ab27bff6da1fe2:baseline,short,2020-12-29T16:00:00-05:00,2020-12-30T16:00:00-05:00,2021-01-04T16:00:00-05:00,215.1500,221.7900,201.8700,221.7900,6.6400,471.83,71.0586,438.6050,71.0586,94365.87,-471.83,3.10,-474.93,93890.93,false,stop_hit,18.4615,m12_23_tightened_detector_small_pilot,reports/strategy_lab/m10_price_action_strategy_refresh/visual_detectors/m12_23/m12_23_detector_tightening_summary.json,reports/strategy_lab/m10_price_action_strategy_refresh/visual_detectors/m12_23/m12_23_tightened_detector_events.jsonl,
M10-PA-004,SMH,1d,baseline,22,b27d7bff26535faa,b27d7bff26535faa:baseline,short,2021-04-12T16:00:00-04:00,2021-04-13T16:00:00-04:00,2021-04-19T16:00:00-04:00,255.1440,258.5900,248.2520,248.2520,3.4460,469.45,136.2318,367.9919,136.2318,93890.93,938.91,6.86,932.05,94822.98,true,target_hit,22.1538,m12_23_tightened_detector_small_pilot,reports/strategy_lab/m10_price_action_strategy_refresh/visual_detectors/m12_23/m12_23_detector_tightening_summary.json,reports/strategy_lab/m10_price_action_strategy_refresh/visual_detectors/m12_23/m12_23_tightened_detector_events.jsonl,
M10-PA-004,SMH,1d,baseline,23,6163cdcc773c2fd2,6163cdcc773c2fd2:baseline,short,2021-11-22T16:00:00-05:00,2021-11-23T16:00:00-05:00,2021-11-29T16:00:00-05:00,305.8700,311.6400,294.3300,311.6400,5.7700,474.11,82.1690,310.0107,82.1690,94822.98,-474.11,5.07,-479.19,94343.80,false,stop_hit,22.1538,m12_23_tightened_detector_small_pilot,reports/strategy_lab/m10_price_action_strategy_refresh/visual_detectors/m12_23/m12_23_detector_tightening_summary.json,reports/strategy_lab/m10_price_action_strategy_refresh/visual_detectors/m12_23/m12_23_tightened_detector_events.jsonl,
M10-PA-004,SMH,1d,baseline,24,f816ca89cb208a4d,f816ca89cb208a4d:baseline,short,2021-12-09T16:00:00-05:00,2021-12-10T16:00:00-05:00,2021-12-14T16:00:00-05:00,311.1200,318.8200,295.7200,295.7200,7.7000,471.72,61.2622,303.2392,61.2622,94343.80,943.44,3.72,939.72,95283.52,true,target_hit,14.7692,m12_23_tightened_detector_small_pilot,reports/strategy_lab/m10_price_action_strategy_refresh/visual_detectors/m12_23/m12_23_detector_tightening_summary.json,reports/strategy_lab/m10_price_action_strategy_refresh/visual_detectors/m12_23/m12_23_tightened_detector_events.jsonl,
M10-PA-004,SMH,1d,baseline,25,6e7eb4e89760c709,6e7eb4e89760c709:baseline,long,2022-02-25T16:00:00-05:00,2022-02-28T16:00:00-05:00,2022-03-07T16:00:00-05:00,266.4600,249.3600,300.6600,249.3600,17.1000,476.42,27.8607,357.5903,27.8607,95283.52,-476.42,1.44,-477.85,94805.66,false,stop_hit,25.8462,m12_23_tightened_detector_small_pilot,reports/strategy_lab/m10_price_action_strategy_refresh/visual_detectors/m12_23/m12_23_detector_tightening_summary.json,reports/strategy_lab/m10_price_action_strategy_refresh/visual_detectors/m12_23/m12_23_tightened_detector_events.jsonl,
M10-PA-004,SMH,1d,baseline,26,7cb909c7af91323d,7cb909c7af91323d:baseline,short,2022-03-30T16:00:00-04:00,2022-03-31T16:00:00-04:00,2022-04-11T16:00:00-04:00,274.7500,290.3500,243.5500,243.5500,15.6000,474.03,30.3864,345.0616,30.3864,94805.66,948.06,1.57,946.48,95752.14,true,target_hit,40.6154,m12_23_tightened_detector_small_pilot,reports/strategy_lab/m10_price_action_strategy_refresh/visual_detectors/m12_23/m12_23_detector_tightening_summary.json,reports/strategy_lab/m10_price_action_strategy_refresh/visual_detectors/m12_23/m12_23_tightened_detector_events.jsonl,
M10-PA-004,SMH,1d,baseline,27,1bfa5a146dcc92e1,1bfa5a146dcc92e1:baseline,long,2022-05-03T16:00:00-04:00,2022-05-04T16:00:00-04:00,2022-05-09T16:00:00-04:00,239.9900,225.8000,268.3700,225.8000,14.1900,478.76,33.7393,398.9839,33.7393,95752.14,-478.76,1.57,-480.33,95271.81,false,stop_hit,18.4615,m12_23_tightened_detector_small_pilot,reports/strategy_lab/m10_price_action_strategy_refresh/visual_detectors/m12_23/m12_23_detector_tightening_summary.json,reports/strategy_lab/m10_price_action_strategy_refresh/visual_detectors/m12_23/m12_23_tightened_detector_events.jsonl,
M10-PA-004,SMH,1d,baseline,28,7daa8b80ff281568,7daa8b80ff281568:baseline,long,2022-09-08T16:00:00-04:00,2022-09-09T16:00:00-04:00,2022-09-22T16:00:00-04:00,214.6700,199.3900,245.2300,199.3900,15.2800,476.36,31.1753,443.8059,31.1753,95271.81,-476.36,1.29,-477.65,94794.16,false,stop_hit,48.0000,m12_23_tightened_detector_small_pilot,reports/strategy_lab/m10_price_action_strategy_refresh/visual_detectors/m12_23/m12_23_detector_tightening_summary.json,reports/strategy_lab/m10_price_action_strategy_refresh/visual_detectors/m12_23/m12_23_tightened_detector_events.jsonl,
M10-PA-004,SMH,1d,baseline,29,7746730967dddd84,7746730967dddd84:baseline,long,2022-10-03T16:00:00-04:00,2022-10-04T16:00:00-04:00,2022-10-10T16:00:00-04:00,197.6400,185.4000,222.1200,185.4000,12.2400,473.97,38.7231,479.6304,38.7231,94794.16,-473.97,1.48,-475.45,94318.71,false,stop_hit,22.1538,m12_23_tightened_detector_small_pilot,reports/strategy_lab/m10_price_action_strategy_refresh/visual_detectors/m12_23/m12_23_detector_tightening_summary.json,reports/strategy_lab/m10_price_action_strategy_refresh/visual_detectors/m12_23/m12_23_tightened_detector_events.jsonl,
M10-PA-004,SMH,1d,baseline,30,53b48e105f8eb079,53b48e105f8eb079:baseline,short,2022-11-25T16:00:00-05:00,2022-11-28T16:00:00-05:00,2022-12-01T16:00:00-05:00,218.4900,229.2800,196.9100,229.2800,10.7900,471.59,43.7065,431.6843,43.7065,94318.71,-471.59,1.96,-473.55,93845.16,false,stop_hit,11.0769,m12_23_tightened_detector_small_pilot,reports/strategy_lab/m10_price_action_strategy_refresh/visual_detectors/m12_23/m12_23_detector_tightening_summary.json,reports/strategy_lab/m10_price_action_strategy_refresh/visual_detectors/m12_23/m12_23_tightened_detector_events.jsonl,
M10-PA-004,SMH,1d,baseline,31,403d786c11d3b714,403d786c11d3b714:baseline,short,2022-12-14T16:00:00-05:00,2022-12-15T16:00:00-05:00,2022-12-22T16:00:00-05:00,219.9600,229.8500,200.1800,200.1800,9.8900,469.23,47.4445,426.6465,47.4445,93845.16,938.45,1.99,936.46,94781.61,true,target_hit,25.8462,m12_23_tightened_detector_small_pilot,reports/strategy_lab/m10_price_action_strategy_refresh/visual_detectors/m12_23/m12_23_detector_tightening_summary.json,reports/strategy_lab/m10_price_action_strategy_refresh/visual_detectors/m12_23/m12_23_tightened_detector_events.jsonl,
M10-PA-004,SMH,1d,baseline,32,949c59c90bee6ad6,949c59c90bee6ad6:baseline,short,2023-01-30T16:00:00-05:00,2023-01-31T16:00:00-05:00,2023-02-01T16:00:00-05:00,232.9000,241.0400,216.6200,241.0400,8.1400,473.91,58.2197,406.9627,58.2197,94781.61,-473.91,2.76,-476.67,94304.95,false,stop_hit,3.6923,m12_23_tightened_detector_small_pilot,reports/strategy_lab/m10_price_action_strategy_refresh/visual_detectors/m12_23/m12_23_detector_tightening_summary.json,reports/strategy_lab/m10_price_action_strategy_refresh/visual_detectors/m12_23/m12_23_tightened_detector_events.jsonl,
M10-PA-004,SMH,1d,baseline,33,a651aadb04d30b14,a651aadb04d30b14:baseline,short,2023-02-16T16:00:00-05:00,2023-02-17T16:00:00-05:00,2023-03-20T16:00:00-04:00,244.4000,255.6400,221.9200,252.8400,11.2400,471.52,41.9506,385.8631,41.9506,94304.95,-354.06,2.09,-356.15,93948.80,false,max_holding_exit,114.3077,m12_23_tightened_detector_small_pilot,reports/strategy_lab/m10_price_action_strategy_refresh/visual_detectors/m12_23/m12_23_detector_tightening_summary.json,reports/strategy_lab/m10_price_action_strategy_refresh/visual_detectors/m12_23/m12_23_tightened_detector_events.jsonl,
M10-PA-004,SMH,1d,baseline,34,dd7fd287ee1d209a,dd7fd287ee1d209a:baseline,long,2023-05-25T16:00:00-04:00,2023-05-26T16:00:00-04:00,2023-06-27T16:00:00-04:00,141.7900,121.5900,182.1900,151.5100,20.2000,469.74,23.2547,662.5911,23.2547,93948.80,226.04,0.68,225.35,94174.15,true,max_holding_exit,118.1538,m12_23_tightened_detector_small_pilot,reports/strategy_lab/m10_price_action_strategy_refresh/visual_detectors/m12_23/m12_23_detector_tightening_summary.json,reports/strategy_lab/m10_price_action_strategy_refresh/visual_detectors/m12_23/m12_23_tightened_detector_events.jsonl,
M10-PA-004,SMH,1d,baseline,35,6c40df5eaacbccd0,6c40df5eaacbccd0:baseline,short,2024-02-16T16:00:00-05:00,2024-02-20T16:00:00-05:00,2024-02-22T16:00:00-05:00,200.2700,207.1200,186.5700,207.1200,6.8500,470.87,68.7403,470.2359,68.7403,94174.15,-470.87,2.80,-473.67,93700.48,false,stop_hit,7.3846,m12_23_tightened_detector_small_pilot,reports/strategy_lab/m10_price_action_strategy_refresh/visual_detectors/m12_23/m12_23_detector_tightening_summary.json,reports/strategy_lab/m10_price_action_strategy_refresh/visual_detectors/m12_23/m12_23_tightened_detector_events.jsonl,
