bucket,candidate_schema_version,candidate_status,data_checksum,data_lineage,data_path,direction,hypothetical_entry_price,hypothetical_quantity,hypothetical_stop_price,hypothetical_target_price,is_current_scan_date,latest_price,latest_price_source,notes,queue_action,review_status,risk_level,signal_date,signal_time,simulated_context,simulated_intraday_pnl,simulated_intraday_return_percent,simulated_state,source_refs,spec_ref,strategy_id,strategy_title,symbol,timeframe
今日新扫描机会,m12.scanner-candidate.v1,trigger_candidate,f71812900db6ab981ae151e322e87fcc905c8aa57ee0f6d252d2dbf34d9fbadd,derived_from_5m_current,local_data/longbridge_intraday/us_SPY_5m_2026-04-28_2026-04-28_longbridge.csv,看跌,710.4600,206.6116,712.8800,708.3700,true,711.69,longbridge_quote_readonly,"Opening range breakout proxy found in recorded local cache; observe only, no execution.",eligible_for_read_only_observation,needs_read_only_bar_close_review,low,2026-04-28,2026-04-28T10:40:00,readonly_observation_candidate,-254.13,-0.25,观察中,raw:knowledge/raw/brooks/transcribed_v2/al_brooks_price_action_course_v2/units/video_048D_breakout_mode_opening_range.md;raw:knowledge/raw/brooks/transcribed_v2/al_brooks_price_action_course_v2/units/video_008C_candles_ttr_ii_ioi_breakout_mode.md;raw:knowledge/raw/brooks/transcribed_v2/al_brooks_price_action_course_v2/units/video_026A_triangles_ttr_wedges_flags_reversal_or_continuation.md,reports/strategy_lab/m10_price_action_strategy_refresh/backtest_specs/M10-PA-012.json,M10-PA-012,开盘区间突破,SPY,15m
今日新扫描机会,m12.scanner-candidate.v1,trigger_candidate,f71812900db6ab981ae151e322e87fcc905c8aa57ee0f6d252d2dbf34d9fbadd,native_current_session_5m_cache,local_data/longbridge_intraday/us_SPY_5m_2026-04-28_2026-04-28_longbridge.csv,看跌,710.0890,179.1473,712.8800,707.9990,true,711.69,longbridge_quote_readonly,"Opening range breakout proxy found in recorded local cache; observe only, no execution.",eligible_for_read_only_observation,needs_read_only_bar_close_review,low,2026-04-28,2026-04-28T10:35:00,readonly_observation_candidate,-286.81,-0.29,观察中,raw:knowledge/raw/brooks/transcribed_v2/al_brooks_price_action_course_v2/units/video_048D_breakout_mode_opening_range.md;raw:knowledge/raw/brooks/transcribed_v2/al_brooks_price_action_course_v2/units/video_008C_candles_ttr_ii_ioi_breakout_mode.md;raw:knowledge/raw/brooks/transcribed_v2/al_brooks_price_action_course_v2/units/video_026A_triangles_ttr_wedges_flags_reversal_or_continuation.md,reports/strategy_lab/m10_price_action_strategy_refresh/backtest_specs/M10-PA-012.json,M10-PA-012,开盘区间突破,SPY,5m
今日新扫描机会,m12.scanner-candidate.v1,trigger_candidate,d2ce8959902ac8bf5c06d760aaae13773eb89615aa8ad022f52a54d8e30f15f9,derived_from_5m_current,local_data/longbridge_intraday/us_QQQ_5m_2026-04-28_2026-04-28_longbridge.csv,看跌,654.6850,100.9082,659.6400,650.3200,true,657.55,longbridge_quote_readonly,"Opening range breakout proxy found in recorded local cache; observe only, no execution.",eligible_for_read_only_observation,needs_read_only_bar_close_review,medium,2026-04-28,2026-04-28T11:25:00,readonly_observation_candidate,-289.10,-0.29,观察中,raw:knowledge/raw/brooks/transcribed_v2/al_brooks_price_action_course_v2/units/video_048D_breakout_mode_opening_range.md;raw:knowledge/raw/brooks/transcribed_v2/al_brooks_price_action_course_v2/units/video_008C_candles_ttr_ii_ioi_breakout_mode.md;raw:knowledge/raw/brooks/transcribed_v2/al_brooks_price_action_course_v2/units/video_026A_triangles_ttr_wedges_flags_reversal_or_continuation.md,reports/strategy_lab/m10_price_action_strategy_refresh/backtest_specs/M10-PA-012.json,M10-PA-012,开盘区间突破,QQQ,15m
今日新扫描机会,m12.scanner-candidate.v1,trigger_candidate,d2ce8959902ac8bf5c06d760aaae13773eb89615aa8ad022f52a54d8e30f15f9,native_current_session_5m_cache,local_data/longbridge_intraday/us_QQQ_5m_2026-04-28_2026-04-28_longbridge.csv,看跌,655.0500,108.9325,659.6400,650.6850,true,657.55,longbridge_quote_readonly,"Opening range breakout proxy found in recorded local cache; observe only, no execution.",eligible_for_read_only_observation,needs_read_only_bar_close_review,medium,2026-04-28,2026-04-28T10:45:00,readonly_observation_candidate,-272.33,-0.27,观察中,raw:knowledge/raw/brooks/transcribed_v2/al_brooks_price_action_course_v2/units/video_048D_breakout_mode_opening_range.md;raw:knowledge/raw/brooks/transcribed_v2/al_brooks_price_action_course_v2/units/video_008C_candles_ttr_ii_ioi_breakout_mode.md;raw:knowledge/raw/brooks/transcribed_v2/al_brooks_price_action_course_v2/units/video_026A_triangles_ttr_wedges_flags_reversal_or_continuation.md,reports/strategy_lab/m10_price_action_strategy_refresh/backtest_specs/M10-PA-012.json,M10-PA-012,开盘区间突破,QQQ,5m
今日新扫描机会,m12.scanner-candidate.v1,watch_candidate,dac5131dfe6f628a47c485d7f54b56e1913ef9c1c67946878151e86765493ccd,native_current_session_5m_cache,local_data/longbridge_intraday/us_IWM_5m_2026-04-28_2026-04-28_longbridge.csv,看涨,273.9700,714.2857,273.2700,275.3700,true,273.91,longbridge_quote_readonly,Trend and pullback proxy found; requires bar-by-bar confirmation before any future status change.,eligible_for_read_only_observation,needs_read_only_bar_close_review,low,2026-04-28,2026-04-28T15:55:00,readonly_observation_candidate,-42.86,-0.04,观察中,raw:knowledge/raw/brooks/transcribed_v2/al_brooks_price_action_course_v2/units/video_009A_pullbacks_bar_counting_basics_high_low_1_2.md;raw:knowledge/raw/brooks/transcribed_v2/al_brooks_price_action_course_v2/units/video_009C_pullbacks_endless_higher_lower_timeframes_countertrend_exit.md;raw:knowledge/raw/brooks/transcribed_v2/al_brooks_price_action_course_v2/units/video_014E_trends_tight_channel_small_pullback.md;raw:knowledge/raw/youtube/fangfangtu/transcripts/Price_Action方方土.pdf;raw:knowledge/raw/youtube/fangfangtu/transcripts/Price_Action方方土.pdf;raw:knowledge/raw/notes/方方土视频笔记 - 回调&数K线.pdf;raw:knowledge/raw/notes/方方土视频笔记 - 市场周期.pdf,reports/strategy_lab/m10_price_action_strategy_refresh/backtest_specs/M10-PA-001.json,M10-PA-001,趋势回调二次入场,IWM,5m
今日新扫描机会,m12.scanner-candidate.v1,trigger_candidate,dac5131dfe6f628a47c485d7f54b56e1913ef9c1c67946878151e86765493ccd,derived_from_5m_current,local_data/longbridge_intraday/us_IWM_5m_2026-04-28_2026-04-28_longbridge.csv,看跌,274.5400,205.7613,276.9700,272.5200,true,273.91,longbridge_quote_readonly,"Opening range breakout proxy found in recorded local cache; observe only, no execution.",eligible_for_read_only_observation,needs_read_only_bar_close_review,medium,2026-04-28,2026-04-28T10:10:00,readonly_observation_candidate,129.63,0.13,观察中,raw:knowledge/raw/brooks/transcribed_v2/al_brooks_price_action_course_v2/units/video_048D_breakout_mode_opening_range.md;raw:knowledge/raw/brooks/transcribed_v2/al_brooks_price_action_course_v2/units/video_008C_candles_ttr_ii_ioi_breakout_mode.md;raw:knowledge/raw/brooks/transcribed_v2/al_brooks_price_action_course_v2/units/video_026A_triangles_ttr_wedges_flags_reversal_or_continuation.md,reports/strategy_lab/m10_price_action_strategy_refresh/backtest_specs/M10-PA-012.json,M10-PA-012,开盘区间突破,IWM,15m
今日新扫描机会,m12.scanner-candidate.v1,trigger_candidate,dac5131dfe6f628a47c485d7f54b56e1913ef9c1c67946878151e86765493ccd,native_current_session_5m_cache,local_data/longbridge_intraday/us_IWM_5m_2026-04-28_2026-04-28_longbridge.csv,看跌,274.7600,226.2443,276.9700,272.7400,true,273.91,longbridge_quote_readonly,"Opening range breakout proxy found in recorded local cache; observe only, no execution.",eligible_for_read_only_observation,needs_read_only_bar_close_review,medium,2026-04-28,2026-04-28T10:00:00,readonly_observation_candidate,192.31,0.19,观察中,raw:knowledge/raw/brooks/transcribed_v2/al_brooks_price_action_course_v2/units/video_048D_breakout_mode_opening_range.md;raw:knowledge/raw/brooks/transcribed_v2/al_brooks_price_action_course_v2/units/video_008C_candles_ttr_ii_ioi_breakout_mode.md;raw:knowledge/raw/brooks/transcribed_v2/al_brooks_price_action_course_v2/units/video_026A_triangles_ttr_wedges_flags_reversal_or_continuation.md,reports/strategy_lab/m10_price_action_strategy_refresh/backtest_specs/M10-PA-012.json,M10-PA-012,开盘区间突破,IWM,5m
今日新扫描机会,m12.scanner-candidate.v1,trigger_candidate,e2c0d9cd839a6b60e8539d1620c67adfce44c5011b006143a98314c5954c0571,derived_from_5m_current,local_data/longbridge_intraday/us_DIA_5m_2026-04-28_2026-04-28_longbridge.csv,看跌,491.1800,189.3939,493.8200,489.4400,true,491.42,longbridge_quote_readonly,"Opening range breakout proxy found in recorded local cache; observe only, no execution.",eligible_for_read_only_observation,needs_read_only_bar_close_review,medium,2026-04-28,2026-04-28T10:10:00,readonly_observation_candidate,-45.45,-0.05,观察中,raw:knowledge/raw/brooks/transcribed_v2/al_brooks_price_action_course_v2/units/video_048D_breakout_mode_opening_range.md;raw:knowledge/raw/brooks/transcribed_v2/al_brooks_price_action_course_v2/units/video_008C_candles_ttr_ii_ioi_breakout_mode.md;raw:knowledge/raw/brooks/transcribed_v2/al_brooks_price_action_course_v2/units/video_026A_triangles_ttr_wedges_flags_reversal_or_continuation.md,reports/strategy_lab/m10_price_action_strategy_refresh/backtest_specs/M10-PA-012.json,M10-PA-012,开盘区间突破,DIA,15m
今日新扫描机会,m12.scanner-candidate.v1,trigger_candidate,e2c0d9cd839a6b60e8539d1620c67adfce44c5011b006143a98314c5954c0571,native_current_session_5m_cache,local_data/longbridge_intraday/us_DIA_5m_2026-04-28_2026-04-28_longbridge.csv,看跌,491.9100,261.7801,493.8200,490.1700,true,491.42,longbridge_quote_readonly,"Opening range breakout proxy found in recorded local cache; observe only, no execution.",eligible_for_read_only_observation,needs_read_only_bar_close_review,low,2026-04-28,2026-04-28T10:00:00,readonly_observation_candidate,128.27,0.13,观察中,raw:knowledge/raw/brooks/transcribed_v2/al_brooks_price_action_course_v2/units/video_048D_breakout_mode_opening_range.md;raw:knowledge/raw/brooks/transcribed_v2/al_brooks_price_action_course_v2/units/video_008C_candles_ttr_ii_ioi_breakout_mode.md;raw:knowledge/raw/brooks/transcribed_v2/al_brooks_price_action_course_v2/units/video_026A_triangles_ttr_wedges_flags_reversal_or_continuation.md,reports/strategy_lab/m10_price_action_strategy_refresh/backtest_specs/M10-PA-012.json,M10-PA-012,开盘区间突破,DIA,5m
今日新扫描机会,m12.scanner-candidate.v1,trigger_candidate,40ca75f54d5c3832c3152788b778e241cacf96093fd298852f487ab661441ca2,derived_from_5m_current,local_data/longbridge_intraday/us_VTI_5m_2026-04-28_2026-04-28_longbridge.csv,看跌,350.4800,446.4286,351.6000,349.4000,true,350.63,longbridge_quote_readonly,"Opening range breakout proxy found in recorded local cache; observe only, no execution.",eligible_for_read_only_observation,needs_read_only_bar_close_review,low,2026-04-28,2026-04-28T10:25:00,readonly_observation_candidate,-66.96,-0.07,观察中,raw:knowledge/raw/brooks/transcribed_v2/al_brooks_price_action_course_v2/units/video_048D_breakout_mode_opening_range.md;raw:knowledge/raw/brooks/transcribed_v2/al_brooks_price_action_course_v2/units/video_008C_candles_ttr_ii_ioi_breakout_mode.md;raw:knowledge/raw/brooks/transcribed_v2/al_brooks_price_action_course_v2/units/video_026A_triangles_ttr_wedges_flags_reversal_or_continuation.md,reports/strategy_lab/m10_price_action_strategy_refresh/backtest_specs/M10-PA-012.json,M10-PA-012,开盘区间突破,VTI,15m
今日新扫描机会,m12.scanner-candidate.v1,trigger_candidate,40ca75f54d5c3832c3152788b778e241cacf96093fd298852f487ab661441ca2,native_current_session_5m_cache,local_data/longbridge_intraday/us_VTI_5m_2026-04-28_2026-04-28_longbridge.csv,看跌,350.4800,446.4286,351.6000,349.4000,true,350.63,longbridge_quote_readonly,"Opening range breakout proxy found in recorded local cache; observe only, no execution.",eligible_for_read_only_observation,needs_read_only_bar_close_review,low,2026-04-28,2026-04-28T10:25:00,readonly_observation_candidate,-66.96,-0.07,观察中,raw:knowledge/raw/brooks/transcribed_v2/al_brooks_price_action_course_v2/units/video_048D_breakout_mode_opening_range.md;raw:knowledge/raw/brooks/transcribed_v2/al_brooks_price_action_course_v2/units/video_008C_candles_ttr_ii_ioi_breakout_mode.md;raw:knowledge/raw/brooks/transcribed_v2/al_brooks_price_action_course_v2/units/video_026A_triangles_ttr_wedges_flags_reversal_or_continuation.md,reports/strategy_lab/m10_price_action_strategy_refresh/backtest_specs/M10-PA-012.json,M10-PA-012,开盘区间突破,VTI,5m
今日新扫描机会,m12.scanner-candidate.v1,trigger_candidate,532c80b53a86e8a3da8186ce8bc3ea32b59763ef80af11473b5289d3a90e47c0,derived_from_5m_current,local_data/longbridge_intraday/us_VOO_5m_2026-04-28_2026-04-28_longbridge.csv,看跌,653.2050,232.0186,655.3600,651.2750,true,654.26,longbridge_quote_readonly,"Opening range breakout proxy found in recorded local cache; observe only, no execution.",eligible_for_read_only_observation,needs_read_only_bar_close_review,low,2026-04-28,2026-04-28T10:40:00,readonly_observation_candidate,-244.78,-0.24,观察中,raw:knowledge/raw/brooks/transcribed_v2/al_brooks_price_action_course_v2/units/video_048D_breakout_mode_opening_range.md;raw:knowledge/raw/brooks/transcribed_v2/al_brooks_price_action_course_v2/units/video_008C_candles_ttr_ii_ioi_breakout_mode.md;raw:knowledge/raw/brooks/transcribed_v2/al_brooks_price_action_course_v2/units/video_026A_triangles_ttr_wedges_flags_reversal_or_continuation.md,reports/strategy_lab/m10_price_action_strategy_refresh/backtest_specs/M10-PA-012.json,M10-PA-012,开盘区间突破,VOO,15m
今日新扫描机会,m12.scanner-candidate.v1,trigger_candidate,532c80b53a86e8a3da8186ce8bc3ea32b59763ef80af11473b5289d3a90e47c0,native_current_session_5m_cache,local_data/longbridge_intraday/us_VOO_5m_2026-04-28_2026-04-28_longbridge.csv,看跌,652.7600,192.3077,655.3600,650.8300,true,654.26,longbridge_quote_readonly,"Opening range breakout proxy found in recorded local cache; observe only, no execution.",eligible_for_read_only_observation,needs_read_only_bar_close_review,low,2026-04-28,2026-04-28T10:35:00,readonly_observation_candidate,-288.46,-0.29,观察中,raw:knowledge/raw/brooks/transcribed_v2/al_brooks_price_action_course_v2/units/video_048D_breakout_mode_opening_range.md;raw:knowledge/raw/brooks/transcribed_v2/al_brooks_price_action_course_v2/units/video_008C_candles_ttr_ii_ioi_breakout_mode.md;raw:knowledge/raw/brooks/transcribed_v2/al_brooks_price_action_course_v2/units/video_026A_triangles_ttr_wedges_flags_reversal_or_continuation.md,reports/strategy_lab/m10_price_action_strategy_refresh/backtest_specs/M10-PA-012.json,M10-PA-012,开盘区间突破,VOO,5m
今日新扫描机会,m12.scanner-candidate.v1,trigger_candidate,1af720a763be30bdd71ca3499a436aa4168bdb6769605ba3d15d68b1b4eb4327,derived_from_5m_current,local_data/longbridge_intraday/us_IVV_5m_2026-04-28_2026-04-28_longbridge.csv,看跌,713.8100,211.8644,716.1700,711.7100,true,714.96,longbridge_quote_readonly,"Opening range breakout proxy found in recorded local cache; observe only, no execution.",eligible_for_read_only_observation,needs_read_only_bar_close_review,low,2026-04-28,2026-04-28T10:40:00,readonly_observation_candidate,-243.64,-0.24,观察中,raw:knowledge/raw/brooks/transcribed_v2/al_brooks_price_action_course_v2/units/video_048D_breakout_mode_opening_range.md;raw:knowledge/raw/brooks/transcribed_v2/al_brooks_price_action_course_v2/units/video_008C_candles_ttr_ii_ioi_breakout_mode.md;raw:knowledge/raw/brooks/transcribed_v2/al_brooks_price_action_course_v2/units/video_026A_triangles_ttr_wedges_flags_reversal_or_continuation.md,reports/strategy_lab/m10_price_action_strategy_refresh/backtest_specs/M10-PA-012.json,M10-PA-012,开盘区间突破,IVV,15m
今日新扫描机会,m12.scanner-candidate.v1,trigger_candidate,1af720a763be30bdd71ca3499a436aa4168bdb6769605ba3d15d68b1b4eb4327,native_current_session_5m_cache,local_data/longbridge_intraday/us_IVV_5m_2026-04-28_2026-04-28_longbridge.csv,看跌,713.3100,174.8252,716.1700,711.2100,true,714.96,longbridge_quote_readonly,"Opening range breakout proxy found in recorded local cache; observe only, no execution.",eligible_for_read_only_observation,needs_read_only_bar_close_review,low,2026-04-28,2026-04-28T10:35:00,readonly_observation_candidate,-288.46,-0.29,观察中,raw:knowledge/raw/brooks/transcribed_v2/al_brooks_price_action_course_v2/units/video_048D_breakout_mode_opening_range.md;raw:knowledge/raw/brooks/transcribed_v2/al_brooks_price_action_course_v2/units/video_008C_candles_ttr_ii_ioi_breakout_mode.md;raw:knowledge/raw/brooks/transcribed_v2/al_brooks_price_action_course_v2/units/video_026A_triangles_ttr_wedges_flags_reversal_or_continuation.md,reports/strategy_lab/m10_price_action_strategy_refresh/backtest_specs/M10-PA-012.json,M10-PA-012,开盘区间突破,IVV,5m
今日新扫描机会,m12.scanner-candidate.v1,trigger_candidate,997e1fc7319da1efc75cd18705f105b563450c9830a000fff9305b3ca2e59e60,derived_from_5m_current,local_data/longbridge_intraday/us_XLK_5m_2026-04-28_2026-04-28_longbridge.csv,看跌,156.6100,246.3054,158.6400,154.6200,true,157.85,longbridge_quote_readonly,"Opening range breakout proxy found in recorded local cache; observe only, no execution.",eligible_for_read_only_observation,needs_read_only_bar_close_review,medium,2026-04-28,2026-04-28T11:25:00,readonly_observation_candidate,-305.42,-0.31,观察中,raw:knowledge/raw/brooks/transcribed_v2/al_brooks_price_action_course_v2/units/video_048D_breakout_mode_opening_range.md;raw:knowledge/raw/brooks/transcribed_v2/al_brooks_price_action_course_v2/units/video_008C_candles_ttr_ii_ioi_breakout_mode.md;raw:knowledge/raw/brooks/transcribed_v2/al_brooks_price_action_course_v2/units/video_026A_triangles_ttr_wedges_flags_reversal_or_continuation.md,reports/strategy_lab/m10_price_action_strategy_refresh/backtest_specs/M10-PA-012.json,M10-PA-012,开盘区间突破,XLK,15m
今日新扫描机会,m12.scanner-candidate.v1,trigger_candidate,997e1fc7319da1efc75cd18705f105b563450c9830a000fff9305b3ca2e59e60,native_current_session_5m_cache,local_data/longbridge_intraday/us_XLK_5m_2026-04-28_2026-04-28_longbridge.csv,看跌,156.6400,250.0000,158.6400,154.6500,true,157.85,longbridge_quote_readonly,"Opening range breakout proxy found in recorded local cache; observe only, no execution.",eligible_for_read_only_observation,needs_read_only_bar_close_review,medium,2026-04-28,2026-04-28T10:45:00,readonly_observation_candidate,-302.50,-0.30,观察中,raw:knowledge/raw/brooks/transcribed_v2/al_brooks_price_action_course_v2/units/video_048D_breakout_mode_opening_range.md;raw:knowledge/raw/brooks/transcribed_v2/al_brooks_price_action_course_v2/units/video_008C_candles_ttr_ii_ioi_breakout_mode.md;raw:knowledge/raw/brooks/transcribed_v2/al_brooks_price_action_course_v2/units/video_026A_triangles_ttr_wedges_flags_reversal_or_continuation.md,reports/strategy_lab/m10_price_action_strategy_refresh/backtest_specs/M10-PA-012.json,M10-PA-012,开盘区间突破,XLK,5m
今日新扫描机会,m12.scanner-candidate.v1,trigger_candidate,cf3fd12f95cfd699b5663bb00e8d54ddce510f31aa07e0cf12c0dbea68add238,derived_from_5m_current,local_data/longbridge_intraday/us_XLF_5m_2026-04-28_2026-04-28_longbridge.csv,看跌,51.9000,1020.4082,52.3900,51.5250,true,51.85,longbridge_quote_readonly,"Opening range breakout proxy found in recorded local cache; observe only, no execution.",eligible_for_read_only_observation,needs_read_only_bar_close_review,medium,2026-04-28,2026-04-28T10:10:00,readonly_observation_candidate,51.02,0.05,观察中,raw:knowledge/raw/brooks/transcribed_v2/al_brooks_price_action_course_v2/units/video_048D_breakout_mode_opening_range.md;raw:knowledge/raw/brooks/transcribed_v2/al_brooks_price_action_course_v2/units/video_008C_candles_ttr_ii_ioi_breakout_mode.md;raw:knowledge/raw/brooks/transcribed_v2/al_brooks_price_action_course_v2/units/video_026A_triangles_ttr_wedges_flags_reversal_or_continuation.md,reports/strategy_lab/m10_price_action_strategy_refresh/backtest_specs/M10-PA-012.json,M10-PA-012,开盘区间突破,XLF,15m
今日新扫描机会,m12.scanner-candidate.v1,trigger_candidate,cf3fd12f95cfd699b5663bb00e8d54ddce510f31aa07e0cf12c0dbea68add238,native_current_session_5m_cache,local_data/longbridge_intraday/us_XLF_5m_2026-04-28_2026-04-28_longbridge.csv,看跌,52.0000,1282.0513,52.3900,51.6250,true,51.85,longbridge_quote_readonly,"Opening range breakout proxy found in recorded local cache; observe only, no execution.",eligible_for_read_only_observation,needs_read_only_bar_close_review,medium,2026-04-28,2026-04-28T10:05:00,readonly_observation_candidate,192.31,0.19,观察中,raw:knowledge/raw/brooks/transcribed_v2/al_brooks_price_action_course_v2/units/video_048D_breakout_mode_opening_range.md;raw:knowledge/raw/brooks/transcribed_v2/al_brooks_price_action_course_v2/units/video_008C_candles_ttr_ii_ioi_breakout_mode.md;raw:knowledge/raw/brooks/transcribed_v2/al_brooks_price_action_course_v2/units/video_026A_triangles_ttr_wedges_flags_reversal_or_continuation.md,reports/strategy_lab/m10_price_action_strategy_refresh/backtest_specs/M10-PA-012.json,M10-PA-012,开盘区间突破,XLF,5m
今日新扫描机会,m12.scanner-candidate.v1,watch_candidate,3dec8ea3f2b245bb439674e5e80f4ea9d7b079e936f931395e1118117184b541,native_daily_cache,local_data/longbridge_history/us_XLE_1d_2010-06-29_2026-04-28_longbridge.csv,看涨,58.0500,107.7586,53.4100,67.3300,true,57.71,longbridge_quote_readonly,Trend and pullback proxy found; requires bar-by-bar confirmation before any future status change.,eligible_for_read_only_observation,needs_read_only_bar_close_review,high,2026-04-28,2026-04-28T16:00:00-04:00,readonly_observation_candidate,-36.64,-0.04,观察中,raw:knowledge/raw/brooks/transcribed_v2/al_brooks_price_action_course_v2/units/video_009A_pullbacks_bar_counting_basics_high_low_1_2.md;raw:knowledge/raw/brooks/transcribed_v2/al_brooks_price_action_course_v2/units/video_009C_pullbacks_endless_higher_lower_timeframes_countertrend_exit.md;raw:knowledge/raw/brooks/transcribed_v2/al_brooks_price_action_course_v2/units/video_014E_trends_tight_channel_small_pullback.md;raw:knowledge/raw/youtube/fangfangtu/transcripts/Price_Action方方土.pdf;raw:knowledge/raw/youtube/fangfangtu/transcripts/Price_Action方方土.pdf;raw:knowledge/raw/notes/方方土视频笔记 - 回调&数K线.pdf;raw:knowledge/raw/notes/方方土视频笔记 - 市场周期.pdf,reports/strategy_lab/m10_price_action_strategy_refresh/backtest_specs/M10-PA-001.json,M10-PA-001,趋势回调二次入场,XLE,1d
今日新扫描机会,m12.scanner-candidate.v1,trigger_candidate,81ddcf4ef7308f4f09da6286db8b984a20c51b24e422e76e99d119ec1e3f3bc4,derived_from_5m_current,local_data/longbridge_intraday/us_XLE_5m_2026-04-28_2026-04-28_longbridge.csv,看涨,57.9100,934.5794,57.3750,58.4250,true,57.71,longbridge_quote_readonly,"Opening range breakout proxy found in recorded local cache; observe only, no execution.",eligible_for_read_only_observation,needs_read_only_bar_close_review,medium,2026-04-28,2026-04-28T11:25:00,readonly_observation_candidate,-186.92,-0.19,观察中,raw:knowledge/raw/brooks/transcribed_v2/al_brooks_price_action_course_v2/units/video_048D_breakout_mode_opening_range.md;raw:knowledge/raw/brooks/transcribed_v2/al_brooks_price_action_course_v2/units/video_008C_candles_ttr_ii_ioi_breakout_mode.md;raw:knowledge/raw/brooks/transcribed_v2/al_brooks_price_action_course_v2/units/video_026A_triangles_ttr_wedges_flags_reversal_or_continuation.md,reports/strategy_lab/m10_price_action_strategy_refresh/backtest_specs/M10-PA-012.json,M10-PA-012,开盘区间突破,XLE,15m
今日新扫描机会,m12.scanner-candidate.v1,trigger_candidate,81ddcf4ef7308f4f09da6286db8b984a20c51b24e422e76e99d119ec1e3f3bc4,native_current_session_5m_cache,local_data/longbridge_intraday/us_XLE_5m_2026-04-28_2026-04-28_longbridge.csv,看涨,57.9100,934.5794,57.3750,58.4250,true,57.71,longbridge_quote_readonly,"Opening range breakout proxy found in recorded local cache; observe only, no execution.",eligible_for_read_only_observation,needs_read_only_bar_close_review,medium,2026-04-28,2026-04-28T11:25:00,readonly_observation_candidate,-186.92,-0.19,观察中,raw:knowledge/raw/brooks/transcribed_v2/al_brooks_price_action_course_v2/units/video_048D_breakout_mode_opening_range.md;raw:knowledge/raw/brooks/transcribed_v2/al_brooks_price_action_course_v2/units/video_008C_candles_ttr_ii_ioi_breakout_mode.md;raw:knowledge/raw/brooks/transcribed_v2/al_brooks_price_action_course_v2/units/video_026A_triangles_ttr_wedges_flags_reversal_or_continuation.md,reports/strategy_lab/m10_price_action_strategy_refresh/backtest_specs/M10-PA-012.json,M10-PA-012,开盘区间突破,XLE,5m
今日新扫描机会,m12.scanner-candidate.v1,watch_candidate,d5cd07ebf75c20f009c9d6c9d705cca04733e8a7729ba68f3500e6991c4c8325,native_daily_cache,local_data/longbridge_history/us_XLV_1d_2010-06-29_2026-04-28_longbridge.csv,看跌,143.2800,85.6898,149.1150,131.6100,true,143.84,longbridge_quote_readonly,Trend and pullback proxy found; requires bar-by-bar confirmation before any future status change.,eligible_for_read_only_observation,needs_read_only_bar_close_review,high,2026-04-28,2026-04-28T16:00:00-04:00,readonly_observation_candidate,-47.99,-0.05,观察中,raw:knowledge/raw/brooks/transcribed_v2/al_brooks_price_action_course_v2/units/video_009A_pullbacks_bar_counting_basics_high_low_1_2.md;raw:knowledge/raw/brooks/transcribed_v2/al_brooks_price_action_course_v2/units/video_009C_pullbacks_endless_higher_lower_timeframes_countertrend_exit.md;raw:knowledge/raw/brooks/transcribed_v2/al_brooks_price_action_course_v2/units/video_014E_trends_tight_channel_small_pullback.md;raw:knowledge/raw/youtube/fangfangtu/transcripts/Price_Action方方土.pdf;raw:knowledge/raw/youtube/fangfangtu/transcripts/Price_Action方方土.pdf;raw:knowledge/raw/notes/方方土视频笔记 - 回调&数K线.pdf;raw:knowledge/raw/notes/方方土视频笔记 - 市场周期.pdf,reports/strategy_lab/m10_price_action_strategy_refresh/backtest_specs/M10-PA-001.json,M10-PA-001,趋势回调二次入场,XLV,1d
今日新扫描机会,m12.scanner-candidate.v1,trigger_candidate,1c2af0dfc1dd61b41907dc3093dbb570107ef46a9588cbcbc28036ad95a02992,derived_from_5m_current,local_data/longbridge_intraday/us_XLV_5m_2026-04-28_2026-04-28_longbridge.csv,看跌,144.0100,588.2353,144.8600,143.2100,true,143.84,longbridge_quote_readonly,"Opening range breakout proxy found in recorded local cache; observe only, no execution.",eligible_for_read_only_observation,needs_read_only_bar_close_review,medium,2026-04-28,2026-04-28T10:10:00,readonly_observation_candidate,100.00,0.10,观察中,raw:knowledge/raw/brooks/transcribed_v2/al_brooks_price_action_course_v2/units/video_048D_breakout_mode_opening_range.md;raw:knowledge/raw/brooks/transcribed_v2/al_brooks_price_action_course_v2/units/video_008C_candles_ttr_ii_ioi_breakout_mode.md;raw:knowledge/raw/brooks/transcribed_v2/al_brooks_price_action_course_v2/units/video_026A_triangles_ttr_wedges_flags_reversal_or_continuation.md,reports/strategy_lab/m10_price_action_strategy_refresh/backtest_specs/M10-PA-012.json,M10-PA-012,开盘区间突破,XLV,15m
