grain,strategy_id,timeframe,symbol,cost_tier,account_count,initial_capital,final_equity,net_profit,return_percent,trade_count,win_rate,profit_factor,max_drawdown,max_drawdown_percent,max_consecutive_losses,average_win,average_loss,average_holding_bars,best_symbol,worst_symbol,best_timeframe,worst_timeframe,quality_flag,status
strategy_timeframe,M10-PA-008,1d,,baseline,4,400000.00,394858.38,-5141.62,-1.2854,294,0.3231,0.9478,25856.92,6.4642,11,981.73,-494.50,167.0931,TSLA,NVDA,1d,1d,normal_density_review,completed_capital_test
strategy_timeframe,M10-PA-008,1d,,stress_high,4,400000.00,391864.04,-8135.96,-2.0340,294,0.3231,0.9187,27836.22,6.9591,11,968.39,-503.18,167.0931,TSLA,NVDA,1d,1d,normal_density_review,completed_capital_test
strategy_timeframe,M10-PA-008,1d,,stress_low,4,400000.00,394107.03,-5892.97,-1.4732,294,0.3231,0.9404,26353.73,6.5884,11,978.38,-496.68,167.0931,TSLA,NVDA,1d,1d,normal_density_review,completed_capital_test
strategy_timeframe,M10-PA-008,1h,,baseline,4,400000.00,414668.93,14668.93,3.6672,223,0.3767,1.2051,25031.95,6.2580,14,1025.92,-514.45,305.5471,SPY,NVDA,1h,1h,normal_density_review,completed_capital_test
strategy_timeframe,M10-PA-008,1h,,stress_high,4,400000.00,409194.97,9194.97,2.2987,223,0.3767,1.1237,26869.05,6.7173,14,994.32,-534.73,305.5471,SPY,NVDA,1h,1h,normal_density_review,completed_capital_test
strategy_timeframe,M10-PA-008,1h,,stress_low,4,400000.00,413291.92,13291.92,3.3230,223,0.3767,1.1841,25495.25,6.3738,14,1017.98,-519.56,305.5471,SPY,NVDA,1h,1h,normal_density_review,completed_capital_test
strategy_timeframe,M10-PA-008,5m,,baseline,4,400000.00,425819.51,25819.51,6.4549,2917,0.3528,1.0343,54077.79,13.5194,26,757.62,-399.24,229.6489,TSLA,QQQ,5m,5m,normal_density_review,completed_capital_test
strategy_timeframe,M10-PA-008,5m,,stress_high,4,400000.00,270254.12,-129745.88,-32.4365,2917,0.3524,0.8168,139827.48,34.9569,26,562.55,-374.82,229.6489,TSLA,QQQ,5m,5m,normal_density_review,completed_capital_test
strategy_timeframe,M10-PA-008,5m,,stress_low,4,400000.00,379825.67,-20174.33,-5.0436,2917,0.3528,0.9728,72944.19,18.2360,26,702.25,-393.43,229.6489,TSLA,QQQ,5m,5m,normal_density_review,completed_capital_test
strategy_timeframe,M10-PA-009,15m,,baseline,4,400000.00,436895.44,36895.44,9.2239,901,0.3552,1.1505,31576.31,7.8941,16,881.43,-421.97,188.3008,TSLA,SPY,15m,15m,normal_density_review,completed_capital_test
strategy_timeframe,M10-PA-009,15m,,stress_high,4,400000.00,386855.10,-13144.90,-3.2862,901,0.3507,0.9503,51037.13,12.7593,16,794.66,-451.72,188.3008,TSLA,SPY,15m,15m,normal_density_review,completed_capital_test
strategy_timeframe,M10-PA-009,15m,,stress_low,4,400000.00,423754.85,23754.85,5.9387,901,0.3552,1.0949,33353.64,8.3384,16,856.16,-430.67,188.3008,TSLA,SPY,15m,15m,normal_density_review,completed_capital_test
strategy_timeframe,M10-PA-009,1d,,baseline,4,400000.00,398464.69,-1535.31,-0.3838,286,0.3357,0.9836,29241.22,7.3103,10,960.51,-493.39,98.9155,TSLA,NVDA,1d,1d,normal_density_review,completed_capital_test
strategy_timeframe,M10-PA-009,1d,,stress_high,4,400000.00,393937.83,-6062.17,-1.5155,286,0.3357,0.9370,31742.39,7.9356,10,939.91,-506.81,98.9155,TSLA,NVDA,1d,1d,normal_density_review,completed_capital_test
strategy_timeframe,M10-PA-009,1d,,stress_low,4,400000.00,397327.02,-2672.98,-0.6682,286,0.3357,0.9717,29850.99,7.4627,10,955.33,-496.76,98.9155,TSLA,NVDA,1d,1d,normal_density_review,completed_capital_test
strategy_timeframe,M10-PA-009,1h,,baseline,4,400000.00,414157.35,14157.35,3.5393,212,0.3774,1.2152,20298.64,5.0747,11,999.22,-498.34,121.2031,NVDA,TSLA,1h,1h,normal_density_review,completed_capital_test
strategy_timeframe,M10-PA-009,1h,,stress_high,4,400000.00,406751.23,6751.23,1.6878,212,0.3774,1.0965,24142.39,6.0356,11,958.87,-529.99,121.2031,NVDA,TSLA,1h,1h,normal_density_review,completed_capital_test
strategy_timeframe,M10-PA-009,1h,,stress_low,4,400000.00,412291.48,12291.48,3.0729,212,0.3774,1.1839,21146.67,5.2867,11,989.07,-506.32,121.2031,NVDA,TSLA,1h,1h,normal_density_review,completed_capital_test
strategy_timeframe,M10-PA-009,5m,,baseline,4,400000.00,366759.70,-33240.30,-8.3101,2857,0.3322,0.9464,65412.49,16.3531,15,618.30,-324.95,219.1986,SPY,TSLA,5m,5m,normal_density_review,completed_capital_test
strategy_timeframe,M10-PA-009,5m,,stress_high,4,400000.00,223678.19,-176321.81,-44.0805,2857,0.3248,0.7064,177253.86,44.3135,17,457.11,-311.31,219.1986,NVDA,TSLA,5m,5m,normal_density_review,completed_capital_test
strategy_timeframe,M10-PA-009,5m,,stress_low,4,400000.00,323980.38,-76019.62,-19.0049,2857,0.3308,0.8767,83474.30,20.8686,15,571.89,-322.41,219.1986,SPY,TSLA,5m,5m,normal_density_review,completed_capital_test
strategy_timeframe,M10-PA-011,15m,,baseline,4,400000.00,390575.08,-9424.92,-2.3562,231,0.3074,0.8445,20746.15,5.1865,16,721.08,-378.89,53.9481,SPY,TSLA,15m,15m,normal_density_review,completed_capital_test
strategy_timeframe,M10-PA-011,15m,,stress_high,4,400000.00,375949.44,-24050.56,-6.0126,231,0.3074,0.6531,29135.44,7.2839,16,637.70,-433.30,53.9481,NVDA,TSLA,15m,15m,normal_density_review,completed_capital_test
strategy_timeframe,M10-PA-011,15m,,stress_low,4,400000.00,386836.83,-13163.17,-3.2908,231,0.3074,0.7906,21921.65,5.4804,16,699.77,-392.79,53.9481,NVDA,TSLA,15m,15m,normal_density_review,completed_capital_test
strategy_timeframe,M10-PA-011,5m,,baseline,4,400000.00,396410.74,-3589.26,-0.8973,64,0.2188,0.7546,9711.73,2.4279,10,788.21,-292.49,110.6250,TSLA,SPY,5m,5m,normal_density_review,completed_capital_test
strategy_timeframe,M10-PA-011,5m,,stress_high,4,400000.00,391884.56,-8115.44,-2.0289,64,0.2188,0.5538,12984.30,3.2461,10,719.42,-363.75,110.6250,TSLA,SPY,5m,5m,normal_density_review,completed_capital_test
strategy_timeframe,M10-PA-011,5m,,stress_low,4,400000.00,395271.04,-4728.96,-1.1822,64,0.2188,0.6953,10504.14,2.6260,10,770.92,-310.43,110.6250,TSLA,SPY,5m,5m,normal_density_review,completed_capital_test
strategy_timeframe,M10-PA-013,15m,,baseline,4,400000.00,367170.03,-32829.97,-8.2075,1434,0.3271,0.8936,57462.76,14.3657,12,588.04,-319.82,36.3450,NVDA,QQQ,15m,15m,normal_density_review,completed_capital_test
strategy_timeframe,M10-PA-013,15m,,stress_high,4,400000.00,287307.89,-112692.11,-28.1730,1434,0.3152,0.6627,123042.66,30.7607,18,489.77,-340.19,36.3450,NVDA,QQQ,15m,15m,normal_density_review,completed_capital_test
strategy_timeframe,M10-PA-013,15m,,stress_low,4,400000.00,345259.71,-54740.29,-13.6851,1434,0.3257,0.8267,72644.54,18.1611,12,559.04,-326.59,36.3450,NVDA,QQQ,15m,15m,normal_density_review,completed_capital_test
strategy_timeframe,M10-PA-013,1d,,baseline,4,400000.00,401193.52,1193.52,0.2984,228,0.3289,1.0184,18835.51,4.7089,16,880.82,-423.97,21.1161,NVDA,SPY,1d,1d,normal_density_review,completed_capital_test
strategy_timeframe,M10-PA-013,1d,,stress_high,4,400000.00,390587.93,-9412.07,-2.3530,228,0.3289,0.8669,24753.66,6.1884,16,817.15,-462.08,21.1161,NVDA,SPY,1d,1d,normal_density_review,completed_capital_test
strategy_timeframe,M10-PA-013,1d,,stress_low,4,400000.00,398492.60,-1507.40,-0.3769,228,0.3289,0.9773,20029.22,5.0073,16,864.64,-433.69,21.1161,NVDA,SPY,1d,1d,normal_density_review,completed_capital_test
strategy_timeframe,M10-PA-013,1h,,baseline,4,400000.00,386992.24,-13007.76,-3.2519,266,0.2932,0.8161,30621.32,7.6553,17,740.01,-376.22,40.1579,NVDA,TSLA,1h,1h,normal_density_review,completed_capital_test
strategy_timeframe,M10-PA-013,1h,,stress_high,4,400000.00,372314.67,-27685.33,-6.9213,266,0.2895,0.6546,40205.46,10.0514,17,681.51,-424.13,40.1579,NVDA,SPY,1h,1h,normal_density_review,completed_capital_test
strategy_timeframe,M10-PA-013,1h,,stress_low,4,400000.00,383257.28,-16742.72,-4.1857,266,0.2932,0.7710,32521.21,8.1303,17,722.88,-388.98,40.1579,NVDA,SPY,1h,1h,normal_density_review,completed_capital_test
strategy_timeframe,M10-PA-013,5m,,baseline,4,400000.00,317616.67,-82383.33,-20.5958,4311,0.3268,0.8587,98067.34,24.5168,25,355.29,-200.89,35.0232,QQQ,TSLA,5m,5m,normal_density_review,completed_capital_test
strategy_timeframe,M10-PA-013,5m,,stress_high,4,400000.00,138480.36,-261519.64,-65.3799,4311,0.2867,0.5264,262103.31,65.5258,25,235.19,-179.58,35.0232,NVDA,SPY,5m,5m,normal_density_review,completed_capital_test
strategy_timeframe,M10-PA-013,5m,,stress_low,4,400000.00,258065.57,-141934.43,-35.4836,4311,0.3234,0.7541,146612.75,36.6532,25,312.21,-197.86,35.0232,QQQ,SPY,5m,5m,normal_density_review,completed_capital_test
strategy,M10-PA-003,,,baseline,12,1200000.00,1145568.65,-54431.35,-4.5359,4890,0.3391,0.9588,192954.17,16.0795,36,764.45,-409.00,256.5006,NVDA,QQQ,15m,5m,normal_density_review,completed_capital_test
strategy,M10-PA-003,,,stress_high,12,1200000.00,939930.23,-260069.77,-21.6725,4890,0.3378,0.7930,334191.06,27.8493,36,602.93,-387.93,256.5006,NVDA,QQQ,1h,5m,normal_density_review,completed_capital_test
strategy,M10-PA-003,,,stress_low,12,1200000.00,1085116.10,-114883.90,-9.5737,4890,0.3391,0.9120,227184.17,18.9320,36,717.94,-403.84,256.5006,NVDA,QQQ,1h,5m,normal_density_review,completed_capital_test
strategy,M10-PA-008,,,baseline,16,1600000.00,1664057.47,64057.47,4.0036,4375,0.3541,1.0532,148490.98,9.2807,33,819.41,-426.47,227.1160,TSLA,NVDA,15m,1d,normal_density_review,completed_capital_test
strategy,M10-PA-008,,,stress_high,16,1600000.00,1455793.51,-144206.49,-9.0129,4375,0.3538,0.8775,258747.59,16.1717,33,667.54,-416.54,227.1160,TSLA,NVDA,1h,5m,normal_density_review,completed_capital_test
strategy,M10-PA-008,,,stress_low,16,1600000.00,1604356.21,4356.21,0.2723,4375,0.3541,1.0036,173288.98,10.8306,33,776.84,-424.26,227.1160,TSLA,NVDA,15m,5m,normal_density_review,completed_capital_test
strategy,M10-PA-009,,,baseline,16,1600000.00,1616277.18,16277.18,1.0173,4256,0.3395,1.0159,146528.66,9.1580,20,720.40,-364.53,199.6932,SPY,NVDA,15m,5m,normal_density_review,completed_capital_test
strategy,M10-PA-009,,,stress_high,16,1600000.00,1411222.35,-188777.65,-11.7986,4256,0.3336,0.8169,284175.77,17.7610,20,593.14,-363.55,199.6932,TSLA,SPY,1h,5m,normal_density_review,completed_capital_test
strategy,M10-PA-009,,,stress_low,16,1600000.00,1557353.73,-42646.27,-2.6654,4256,0.3386,0.9585,167825.60,10.4891,20,683.72,-365.15,199.6932,TSLA,NVDA,15m,5m,normal_density_review,completed_capital_test
strategy,M10-PA-011,,,baseline,8,800000.00,786985.82,-13014.18,-1.6268,295,0.2881,0.8270,30457.88,3.8072,21,732.14,-358.31,66.2441,NVDA,TSLA,5m,15m,normal_density_review,completed_capital_test
strategy,M10-PA-011,,,stress_high,8,800000.00,767834.00,-32166.00,-4.0208,295,0.2881,0.6325,42119.74,5.2650,21,651.16,-416.74,66.2441,NVDA,SPY,5m,15m,normal_density_review,completed_capital_test
strategy,M10-PA-011,,,stress_low,8,800000.00,782107.87,-17892.13,-2.2365,295,0.2881,0.7717,32425.79,4.0532,21,711.49,-373.18,66.2441,NVDA,TSLA,5m,15m,normal_density_review,completed_capital_test
strategy,M10-PA-013,,,baseline,16,1600000.00,1472972.46,-127027.54,-7.9392,6239,0.3255,0.8763,204986.93,12.8117,27,443.22,-244.11,35.0377,NVDA,SPY,1d,5m,normal_density_review,completed_capital_test
strategy,M10-PA-013,,,stress_high,16,1600000.00,1188690.85,-411309.15,-25.7068,6239,0.2949,0.6034,450105.09,28.1316,27,340.13,-235.77,35.0377,NVDA,SPY,1d,5m,normal_density_review,completed_capital_test
strategy,M10-PA-013,,,stress_low,16,1600000.00,1385075.16,-214924.84,-13.4328,6239,0.3228,0.7918,271807.72,16.9880,27,405.92,-244.37,35.0377,NVDA,SPY,1d,5m,normal_density_review,completed_capital_test
