grain,strategy_id,timeframe,symbol,cost_tier,account_count,initial_capital,final_equity,net_profit,return_percent,trade_count,win_rate,profit_factor,max_drawdown,max_drawdown_percent,max_consecutive_losses,average_win,average_loss,average_holding_bars,best_symbol,worst_symbol,best_timeframe,worst_timeframe,quality_flag,status
strategy_timeframe_symbol,M10-PA-002,1h,SPY,stress_low,1,100000.00,97958.21,-2041.79,-2.0418,230,0.3739,0.9652,15723.40,15.7234,13,658.28,-407.32,70.1522,SPY,SPY,1h,1h,normal_density_review,completed_capital_test
strategy_timeframe_symbol,M10-PA-002,1h,TSLA,baseline,1,100000.00,105396.63,5396.63,5.3966,176,0.3580,1.0877,14059.40,14.0594,12,1062.88,-544.82,78.6135,TSLA,TSLA,1h,1h,normal_density_review,completed_capital_test
strategy_timeframe_symbol,M10-PA-002,1h,TSLA,stress_high,1,100000.00,101413.91,1413.91,1.4139,176,0.3580,1.0224,15607.82,15.6078,12,1026.54,-559.81,78.6135,TSLA,TSLA,1h,1h,normal_density_review,completed_capital_test
strategy_timeframe_symbol,M10-PA-002,1h,TSLA,stress_low,1,100000.00,104386.65,4386.65,4.3867,176,0.3580,1.0708,14454.68,14.4547,12,1053.70,-548.64,78.6135,TSLA,TSLA,1h,1h,normal_density_review,completed_capital_test
strategy_timeframe_symbol,M10-PA-002,5m,NVDA,baseline,1,100000.00,48619.03,-51380.97,-51.3810,2512,0.3217,0.8965,68292.96,68.2930,21,550.59,-291.23,93.2664,NVDA,NVDA,5m,5m,normal_density_review,completed_capital_test
strategy_timeframe_symbol,M10-PA-002,5m,NVDA,stress_high,1,100000.00,9288.49,-90711.51,-90.7115,2512,0.3205,0.7208,95774.87,95.7749,21,290.90,-190.33,93.2664,NVDA,NVDA,5m,5m,normal_density_review,completed_capital_test
strategy_timeframe_symbol,M10-PA-002,5m,NVDA,stress_low,1,100000.00,32146.93,-67853.07,-67.8531,2512,0.3217,0.8458,80801.34,80.8013,21,460.63,-258.24,93.2664,NVDA,NVDA,5m,5m,normal_density_review,completed_capital_test
strategy_timeframe_symbol,M10-PA-002,5m,QQQ,baseline,1,100000.00,90204.36,-9795.64,-9.7956,2769,0.3503,0.9775,29278.20,29.2782,26,438.89,-242.09,71.9408,QQQ,QQQ,5m,5m,normal_density_review,completed_capital_test
strategy_timeframe_symbol,M10-PA-002,5m,QQQ,stress_high,1,100000.00,10292.50,-89707.50,-89.7075,2769,0.3362,0.6207,89852.38,89.8524,26,157.69,-128.68,71.9408,QQQ,QQQ,5m,5m,normal_density_review,completed_capital_test
strategy_timeframe_symbol,M10-PA-002,5m,QQQ,stress_low,1,100000.00,52434.93,-47565.07,-47.5651,2769,0.3496,0.8695,53996.81,53.9968,26,327.37,-202.36,71.9408,QQQ,QQQ,5m,5m,normal_density_review,completed_capital_test
